,Interferometric Phase,PTI Signal
159,4.695211427519625,-6.142556443948402e-07
160,4.725568041489107,-1.3200637019121586e-06
161,4.753971007637251,1.607917369457539e-06
162,4.77722689063841,-5.463070341298102e-07
163,4.8079492766745755,-2.0759703498289717e-06
164,4.84035695624658,-6.037715963704467e-07
165,4.873543388449548,-8.112133427339513e-07
166,4.906887010019059,-7.564759343479104e-07
167,4.940744538510245,-5.835214270204682e-07
168,4.977040179181111,-3.100089130991389e-07
169,5.015787490954107,-1.6378606255107203e-07
170,5.060389760413222,-1.5922650186071284e-06
171,5.096461384225883,-1.8486301977717194e-06
172,5.131426626397776,-2.310688804393059e-06
173,5.163668599972444,-4.419878019640457e-06
174,5.194032992976778,8.850621824886593e-07
175,5.223866448628497,-3.784657154608002e-06
176,5.253324523300255,-2.9422629440702015e-07
177,5.281918132439221,-9.028210047018833e-07
178,5.309796237666742,-5.016317094222974e-07
179,5.338076809138612,2.42013265030396e-07
180,5.36658446033024,-2.5381623181234546e-06
181,5.395724227192765,-6.467985640621963e-07
182,5.427504367050072,-4.72710527402321e-06
183,5.462778157403116,3.775098169283533e-06
184,5.500674747736099,-1.316534419589533e-06
185,5.541449799836874,-2.6711344705414105e-07
186,5.583514454055477,-8.020782516951717e-07
187,5.625591685358957,6.363813005118139e-07
188,5.666983821337784,-3.7792617274101085e-06
189,5.711901313980452,1.6460382545510539e-06
190,5.749398227668852,-2.8211457929546583e-06
191,5.783725169189088,-1.4890783003147474e-06
192,5.817543064821611,4.109218182294712e-07
193,5.850245486841207,-1.9211655601225575e-06
194,5.882669145419165,1.0681170798095539e-06
195,5.914515183043818,-1.9494682503451514e-07
196,5.945172150785529,-1.3905584551272619e-06
197,5.97470500209994,-4.45323549142845e-06
198,6.0036463230142,-2.495524405756146e-06
199,6.033852179882205,-5.030281586427902e-06
200,6.065490233518859,-1.7851742742626573e-07
201,6.096232896523252,6.6617400388779275e-06
202,6.126347805603992,3.321616128982682e-07
203,6.158254010382744,3.77785631811787e-07
204,6.192408448925479,-2.542230320037898e-07
205,6.227271832601875,9.527898896860436e-07
206,6.26245036669524,2.105116113043629e-06
