PD1	PD2	PD3
0.730178884472935	0.700908977840994	0.696633598238043
0.730178884472935	0.704855482093767	0.691042717225376
0.730178884472935	0.705842108157547	0.683807459455242
0.730507759829555	0.707815360285815	0.676243326345005
0.728863383046728	0.71176186454519	0.667692567192817
0.729521133759777	0.714392867386885	0.661115060164019
0.728863383046728	0.715708368808368	0.652564301041141
0.727876756977357	0.718010496296988	0.645000167984451
0.727876756977357	0.721628125210318	0.633818406097504
0.726232380195614	0.722614751278152	0.625596522374297
0.724916878770705	0.723272501990176	0.61934789075426
0.726561255551909	0.727219006264579	0.61408588518585
0.724588003414545	0.728205632333787	0.605535126149433
0.724588003414545	0.730178884472935	0.595339990394781
0.720641499142725	0.732809887326654	0.5871181067369
0.720312623786914	0.734125388754167	0.581198350511517
0.717352745585821	0.736427516253367	0.569029962736336
0.716037244163806	0.737414142324864	0.561465829809309
0.715050618097573	0.739387394468598	0.554888322925002
0.713406241321051	0.740702895898305	0.546337563987404
0.71176186454519	0.742018397328454	0.538773431092204
0.707486484931039	0.74530715090576	0.52693391875509
0.705184357448334	0.745636026263643	0.521671913279855
0.704855482093767	0.746951527695454	0.513121154392817
0.700908977840994	0.749253655202195	0.501281642108186
0.696633598238043	0.749582530560412	0.492073132569574
0.697291348945905	0.750569156635232	0.485495625764727
0.695975847530285	0.751555782710303	0.479246994306535
0.691371592578857	0.752871284144125	0.468394108104247
0.691700467932364	0.753529034861204	0.461816601323815
0.687096212985596	0.754186785578395	0.454252468534396
0.685451836220102	0.756160037730644	0.44767496176789
0.679203204516993	0.755831162371866	0.434519948253704
0.680518705927418	0.755502287013115	0.429586818192219
0.674927824935883	0.756817788448286	0.420707184090046
0.673612323527159	0.756160037730644	0.415116303364559
0.669665819303374	0.756488913089451	0.405907793943427
0.666048190434698	0.75714666380715	0.398014785876976
0.662101686217714	0.756488913089451	0.389464027147268
0.662101686217714	0.757804414524961	0.386504149127573
0.657497431302342	0.75714666380715	0.373678011054565
0.655195303846439	0.756488913089451	0.369402631701259
0.650591048938177	0.756488913089451	0.359536371663261
0.646315669384708	0.756817788448286	0.353616615645766
0.644013541934507	0.756160037730644	0.34539473229456
0.638093785639308	0.755173411654393	0.339474976286214
0.637436034940312	0.754844536295699	0.334870721615618
0.636449408891993	0.753857910219785	0.329279840947135
0.629871901908562	0.753529034861204	0.320071331617714
0.628556400512988	0.752542408785627	0.313493824958963
0.624281020979919	0.752542408785627	0.307902944302291
0.622636644237463	0.751226907351918	0.303956440311115
0.617045763317369	0.749582530560412	0.296721182997676
0.613757009838016	0.748595904485844	0.290143676353171
0.612112633099183	0.74826702912771	0.285210546372273
0.608823879623195	0.746951527695454	0.279948541061604
0.604877375454947	0.744978275547905	0.272713283763192
0.601917497330852	0.744649400190077	0.268109029120956
0.596326616434635	0.743662774116761	0.262847023817591
0.595997741087996	0.742018397328454	0.258242769178898
0.592051236930011	0.740702895898305	0.252980763879487
0.585802605352886	0.738400768396607	0.247061007920074
0.58646035604485	0.737743017682084	0.243772254610371
0.58317160258588	0.735440890182117	0.239825750639725
0.581198350511517	0.734783139468087	0.231603867370941
0.576594095674296	0.732809887326654	0.227986238734089
0.5759363449836	0.732152136613061	0.224697485428587
0.570345464116061	0.729850009116343	0.22075098146288
0.567714461356942	0.728534507690244	0.216804477498129
0.565741209288469	0.725903504839346	0.212200222873762
0.562123580498186	0.723930252702307	0.21022697089227
0.560479203776146	0.723930252702307	0.205622716269653
0.554230572237015	0.71998374843113	0.201347336978281
0.551928444829693	0.718010496296988	0.197400833017893
0.549626317423349	0.717023870230277	0.194769830378092
0.547981940705129	0.714721742742216	0.193125453728398
0.544693187270173	0.713406241321051	0.187863448450296
0.541733309180396	0.71011748776999	0.186547947130985
0.539431181778332	0.708473110995448	0.184245819822392
0.537786805063157	0.708144235640619	0.180957066524841
0.533182550263242	0.703539980675759	0.178326063887163
0.531867048892531	0.702553354612527	0.176352811909111
0.529564921494524	0.701566728549529	0.174379559931234
0.527920544782235	0.697620224299874	0.172077432623927
0.525618417385828	0.696304722884151	0.168788679328171
0.523645165332503	0.694989221468841	0.166486552021413
0.520685287253785	0.693344844700281	0.165828801362379
0.519369785885954	0.692029343285896	0.16319779872642
0.516409907809423	0.687425088338771	0.161553422079087
0.512792279051258	0.686109586926223	0.160237920761296
0.513121154392817	0.683478584102346	0.158922419443573
0.511476777685205	0.682163082691015	0.156620292137717
0.509503525636676	0.67887432916445	0.156620292137717
0.507201398247557	0.677558827754527	0.155304790820174
0.505228146200449	0.675914450992687	0.153331538843979
0.504899270859328	0.672954572822947	0.152673788185279
0.499966140744673	0.670652445358985	0.151029411538597
0.498650639381446	0.668679193247984	0.150371660879951
0.497992888699939	0.667034816489495	0.150042785550633
0.495361885974625	0.665061564380121	0.14971391022132
0.495361885974625	0.661772810866458	0.14971391022132
0.492073132569574	0.659470683408347	0.14971391022132
0.49240200791	0.658155182004247	0.149056159562704
0.491086506548402	0.656181929898824	0.148398408904103
0.489442129846798	0.652893176391719	0.148069533574808
0.487140002465286	0.650591048938177	0.148069533574808
0.487140002465286	0.64993329823738	0.14938503489201
0.485824501104805	0.64927554753668	0.148398408904103
0.485824501104805	0.646315669384708	0.149056159562704
0.483193498384672	0.643355791234663	0.149056159562704
0.483851249064601	0.641382539135698	0.149056159562704
0.481877997025018	0.640724788436232	0.14971391022132
0.478589243627084	0.6361205335426	0.151029411538597
0.478918118966801	0.635133907494562	0.152344912855935
0.479246994306535	0.633160655399115	0.152344912855935
0.477602617608037	0.631187403304505	0.152016037526595
0.474971614891322	0.62789864981534	0.153331538843979
0.476944866928756	0.627569774466551	0.155304790820174
0.475300490230852	0.62658314842032	0.155633666149554
0.476615991589142	0.623623270282868	0.157278042796513
0.471353986157602	0.619019015406065	0.158922419443573
0.471025110818274	0.616716887969332	0.160237920761296
0.472340612175688	0.615072511229487	0.161882297408545
0.469380734121882	0.612441508446904	0.162211172738007
0.467078606747632	0.61046825636091	0.165171050703363
0.470038484800389	0.609481630318214	0.167144302680464
0.469709609461127	0.607179502886037	0.169117554657726
0.468065232765068	0.604548500107737	0.170104180646418
0.464118728696217	0.599944245249112	0.173064058612745
0.463460978018306	0.597642117821412	0.174708435260868
0.465105354713207	0.59698436712798	0.177339437898115
0.465105354713207	0.595668865741378	0.180299315865391
0.464118728696217	0.592051236930011	0.183916944492614
0.461158850646134	0.587775857429036	0.184574695152176
0.462474352001563	0.586789231390865	0.187863448450296
0.465105354713207	0.586131480698857	0.190823326419057
0.461816601323815	0.582513851894341	0.194440955048142
0.462474352001563	0.580211724474622	0.198387459007913
0.459514473952215	0.578896223092391	0.199702960328019
0.459514473952215	0.574949718947714	0.202005087638427
0.460829975307317	0.574291968257228	0.206938217590279
0.460172224629733	0.569687713426158	0.210555846222503
0.460829975307317	0.569358838081237	0.214173474855481
0.45589684522702	0.565412333943795	0.216475602167775
0.45918559861348	0.564096832565306	0.221408732123765
0.461158850646134	0.561136954464901	0.225684111420166
0.456554595904183	0.557848201021939	0.227986238734089
0.456554595904183	0.557519325677754	0.230946116709632
0.457870097258702	0.553572821549109	0.236536997331668
0.45918559861348	0.551928444829693	0.240483501301425
0.454581343872888	0.548639691392357	0.244101129941307
0.456554595904183	0.546666439330909	0.248047633913135
0.456554595904183	0.544035436583418	0.25396738987297
0.454252468534396	0.541075558493994	0.25857164451018
0.455567969888463	0.539102306435258	0.260873771829382
0.456883471242788	0.536471303691366	0.265806901800468
0.454910219211397	0.532524799577848	0.271397782436666
0.455239094549922	0.530222672179573	0.27698866307537
0.455239094549922	0.528249420124655	0.281264042389053
0.454581343872888	0.525947292728115	0.285210546372273
0.45721234658141	0.522000788621916	0.293432429674946
0.455567969888463	0.51871203520215	0.297378933662338
0.454252468534396	0.51871203520215	0.30231206364855
0.455239094549922	0.515423281784247	0.307902944302291
0.457870097258702	0.510819027002289	0.314809326290378
0.45589684522702	0.508516899612659	0.320400206950762
0.456225720565594	0.506872522906327	0.325004461614563
0.455239094549922	0.505228146200449	0.329937591613849
0.457870097258702	0.499966140744673	0.338488350285185
0.456225720565594	0.497335138018504	0.3437503556252
0.456225720565594	0.494704135293474	0.349670111636265
0.455567969888463	0.492730883250443	0.354274366314183
0.455239094549922	0.490428755867708	0.361180748335487
0.454581343872888	0.487797753145631	0.367100504358056
0.456225720565594	0.483851249064601	0.373349135719619
0.456883471242788	0.481220246345295	0.379268891750617
0.456225720565594	0.477931492947702	0.386504149127573
0.456554595904183	0.476287116249544	0.392423905168051
0.457541221920048	0.473656113533371	0.397685910541047
0.45721234658141	0.472669487515084	0.402947915917566
0.456554595904183	0.469709609461127	0.411498674662064
0.45721234658141	0.466420856069425	0.418076181395175
0.457541221920048	0.463132102679375	0.423667062122901
0.456554595904183	0.460829975307317	0.430573444204243
0.456883471242788	0.458527847936058	0.440110828994203
0.457541221920048	0.455567969888463	0.445701709739174
0.457870097258702	0.453594717857458	0.452936967180585
0.457541221920048	0.450305964473729	0.45721234658141
0.457541221920048	0.447017211091588	0.464776479374194
0.45721234658141	0.445372834401109	0.472669487515084
0.457541221920048	0.44438620838701	0.478589243627084
0.457870097258702	0.441097455007695	0.485166750424668
0.45721234658141	0.437808701629931	0.493717509271879
0.457541221920048	0.435835449604011	0.499966140744673
0.45918559861348	0.435506574266411	0.507201398247557
0.459843349290966	0.432875571566163	0.512792279051258
0.457870097258702	0.429257942854907	0.520356411911799
0.456554595904183	0.424982563471221	0.527920544782235
0.460172224629733	0.426298064819779	0.532853674920535
0.460172224629733	0.424982563471221	0.540417807807671
0.459514473952215	0.421036059426971	0.548968566736001
0.459843349290966	0.420378308753136	0.555546073613069
0.460172224629733	0.419062807405642	0.560808079120513
0.460829975307317	0.416760680048089	0.567714461356942
0.462145476662681	0.416760680048089	0.575607469638284
0.461487725984966	0.414129677354615	0.581527225857192
0.45918559861348	0.410512048652594	0.587775857429036
0.461816601323815	0.411498674662064	0.594353364355123
0.463132102679375	0.409525422643252	0.602575248024941
0.463460978018306	0.408209921297663	0.609152754970693
0.463132102679375	0.406565544615995	0.615401386577411
0.463132102679375	0.403605666589881	0.620663392147268
0.462474352001563	0.402947915917566	0.62789864981534
0.462803227340461	0.401303539237022	0.634476156795986
0.463460978018306	0.399659162556826	0.638751536338398
0.461487725984966	0.398672536548874	0.643026915884776
0.463460978018306	0.397028159869231	0.65453755314497
0.463789853357254	0.39637040919747	0.658484057355235
0.464118728696217	0.398014785876976	0.663417187622984
0.465434230052237	0.397357035205132	0.669336943951553
0.464776479374194	0.394726032518306	0.676243326345005
0.467407482086761	0.396699284533343	0.681834207338245
0.466091980730346	0.393739406510972	0.687096212985596
0.467736357425906	0.394068281846737	0.691700467932364
0.467407482086761	0.393081655839484	0.699593476424235
0.468722983443442	0.394397157182515	0.705184357448334
0.470696235478962	0.395383783189931	0.710446363124977
0.470367360139667	0.394726032518306	0.714721742742216
0.470367360139667	0.394068281846737	0.721957000566236
0.469051858782654	0.392752780503761	0.726561255551909
0.471025110818274	0.394068281846737	0.730836635186202
0.472669487515084	0.394397157182515	0.735112014825088
0.472011736836309	0.395054907854112	0.741689521970875
0.473327238193925	0.394068281846737	0.747609278411526
0.471025110818274	0.393081655839484	0.751555782710303
0.471353986157602	0.393410531175222	0.754844536295699
0.475629365570399	0.395054907854112	0.761422043474948
0.473984988872833	0.394068281846737	0.765697423147548
0.474642739551809	0.394726032518306	0.770301678184983
0.474642739551809	0.395712658525763	0.77326155642631
0.475629365570399	0.39637040919747	0.778523562194454
0.476615991589142	0.398014785876976	0.784114443331271
0.477602617608037	0.398672536548874	0.786416570860656
0.477602617608037	0.399659162556826	0.791678576647528
0.479904744986053	0.399988037892837	0.796940582441987
0.479246994306535	0.400316913228863	0.798256083891793
0.479575869646285	0.401961289909198	0.802860338969888
0.481220246345295	0.402619040581429	0.806806843327233
0.478260368287385	0.403605666589881	0.809437846234547
0.481220246345295	0.40492116793468	0.81469985205501
0.482535747704811	0.406565544615995	0.816673104239698
0.484837875084625	0.408867671970429	0.821935110070933
0.4845089997446	0.408867671970429	0.824237237624579
0.485166750424668	0.411498674662064	0.82851261737109
0.487140002465286	0.411498674662064	0.83048586956356
0.486482251785011	0.413471926681391	0.832130246391475
0.48681112712514	0.414458552691249	0.836734501513803
0.488455503826046	0.416102929374634	0.840681005909274
0.486153376444899	0.417089555384839	0.841667632008852
0.486153376444899	0.418733932068805	0.843640884208863
0.489771005187084	0.422680436111817	0.848245139346669
0.488784379166279	0.422351560774818	0.850547266917915
0.490757631208046	0.424653688134119	0.853507145226108
0.491086506548402	0.425969189482617	0.854164895961615
0.490757631208046	0.429257942854907	0.857782525009206
0.491086506548402	0.428929067517611	0.859426901850311
0.492730883250443	0.430573444204243	0.860742403323777
0.493717509271879	0.431888945553821	0.863044530903591
0.493059758590904	0.434191072916165	0.865675533853902
0.497335138018504	0.437479826292239	0.869622038283283
0.49667738733714	0.439124202980851	0.869622038283283
0.497664013359213	0.441097455007695	0.873568542717383
0.498321764040684	0.442741831697158	0.874226293456861
0.50193939279005	0.445701709739174	0.877186171786142
0.501610517449109	0.447017211091588	0.877843922526345
0.502597143471985	0.449319338458921	0.879817174747751
0.504899270859328	0.45129259048868	0.883105928452751
0.503254894153993	0.452608091842172	0.881461551599835
0.504899270859328	0.455239094549922	0.8840925545649
0.505885896882746	0.456883471242788	0.886723557532099
0.507859148930072	0.458856723274761	0.886723557532099
0.50884577495398	0.460829975307317	0.888039059016501
0.509832400978052	0.463132102679375	0.890012311244111
0.511476777685205	0.465105354713207	0.890670061986916
0.512463403709717	0.467407482086761	0.891327812729855
0.514436655759238	0.470367360139667	0.893301064959482
0.515752157125954	0.472340612175688	0.894616566446574
0.516081032467679	0.472340612175688	0.895932067934206
0.518054284518421	0.476615991589142	0.896260943306199
0.519369785885954	0.475300490230852	0.898234195538867
0.520685287253785	0.478918118966801	0.899220821655658
0.521343037937813	0.479246994306535	0.898563070911096
0.523645165332503	0.482535747704811	0.89954969702799
0.52528954204356	0.484837875084625	0.901522949262695
0.52693391875509	0.488455503826046	0.901522949262695
0.527920544782235	0.490099880527387	0.901851824635264
0.530880422864699	0.493059758590904	0.903167326125885
0.532524799577848	0.49503301063404	0.903496201498625
0.533511425605967	0.49503301063404	0.904153952244209
0.534826926977063	0.497664013359213	0.903167326125885
0.538115680406153	0.498979514722226	0.905469453735785
0.537786805063157	0.503583769495024	0.90514057836284
0.542062184523626	0.504570395518225	0.905798329108765
0.541404433837185	0.507201398247557	0.90514057836284
0.544364311926786	0.509174650295319	0.906456079854827
0.545679813300452	0.512792279051258	0.905469453735785
0.548310816048733	0.51377890507599	0.906784955227909
0.549626317423349	0.515094406442559	0.906784955227909
0.550941818798283	0.518054284518421	0.905469453735785
0.553243946205185	0.520356411911799	0.908429332093836
0.554888322925002	0.523645165332503	0.906127204481779
0.558834827054615	0.523645165332503	0.907442705974177
0.560808079120513	0.524960666701311	0.909087082840446
0.562123580498186	0.528249420124655	0.908758207467124
0.562781331187144	0.53120929820729	0.905798329108765
0.565083458599142	0.534169176291476	0.906456079854827
0.56804333670176	0.536142428348467	0.907442705974177
0.570674339461044	0.536471303691366	0.907113830601026
0.570674339461044	0.541075558493994	0.904153952244209
0.574291968257228	0.542391059866876	0.905469453735785
0.578567347746885	0.542062184523626	0.907442705974177
0.579225098437917	0.546008688643918	0.905469453735785
0.583829353277504	0.545350937957006	0.907771581347362
0.584815979315099	0.546995314674434	0.905469453735785
0.589749109505958	0.547981940705129	0.906456079854827
0.591393486237317	0.550284068110776	0.910731459707575
0.593366738315659	0.553901696893052	0.906784955227909
0.594024489008613	0.556532699645321	0.903167326125885
0.598957619208538	0.557848201021939	0.906127204481779
0.602575248024941	0.558834827054615	0.906127204481779
0.602904123372019	0.561136954464901	0.904811702989929
0.605535126149433	0.562123580498186	0.90514057836284
0.608495004275719	0.565412333943795	0.901851824635264
0.611783757751483	0.566398959977878	0.902838450753179
0.613099259142415	0.569358838081237	0.900207447772755
0.617374638665428	0.570345464116061	0.902180700007868
0.620992267495577	0.571989840841184	0.901851824635264
0.62230776888904	0.573963092912016	0.900536323145189
0.627240899117784	0.576265220328937	0.899220821655658
0.625925397722948	0.578567347746885	0.895274317190322
0.633489530748298	0.578896223092391	0.899220821655658
0.634476156795986	0.581527225857192	0.895932067934206
0.635133907494562	0.585473730006935	0.890998937358368
0.639080411687978	0.58646035604485	0.892314438844517
0.642369165185074	0.590077984852186	0.890670061986916
0.640395913086534	0.594682239701654	0.883434803823434
0.64927554753668	0.592051236930011	0.889683435872758
0.647960046135565	0.595997741087996	0.88376367919415
0.652564301041141	0.597313242474685	0.88376367919415
0.653879802443597	0.600930871289883	0.882448177711485
0.655195303846439	0.60158862198384	0.878172797896497
0.660786184812836	0.603232998719118	0.87915942400715
0.662101686217714	0.608166128928265	0.871595290499742
0.664732689028645	0.610797131708519	0.872581916608415
0.668021442544515	0.612112633099183	0.868964287544725
0.665719315083148	0.615401386577411	0.865675533853902
0.67032357000709	0.617045763317369	0.864031157009713
0.676243326345005	0.618690140057892	0.863044530903591
0.674927824935883	0.61934789075426	0.861729029429217
0.678545453811932	0.62230776888904	0.857782525009206
0.680518705927418	0.627240899117784	0.853178269858403
0.684136334808164	0.628556400512988	0.850876142285364
0.683807459455242	0.632174029351706	0.845943011776986
0.688082839045197	0.632174029351706	0.845285261043078
0.690384966518491	0.635133907494562	0.842654258108715
0.693015969346647	0.636778284241409	0.838378878344697
0.696633598238043	0.638422660988841	0.837392252246066
0.696633598238043	0.641053663785953	0.83344574785437
0.700251227132562	0.643684666584573	0.828841492736424
0.698606850361938	0.647631170785346	0.82160623470625
0.703539980675759	0.648946672186365	0.821277359341598
0.704855482093767	0.650262173587766	0.816673104239698
0.702224479258168	0.65552417919721	0.809108970871027
0.708473110995448	0.656181929898824	0.806149092600707
0.704855482093767	0.660128434110542	0.799900460704724
0.705513232802928	0.662101686217714	0.795953956354945
0.708801986350304	0.665719315083148	0.79266520273341
0.711104113835031	0.667034816489495	0.786745446222114
0.713406241321051	0.668021442544515	0.783127817247689
0.716037244163806	0.67032357000709	0.780825689720356
0.719654873075373	0.672625697470878	0.777536936112361
0.718339371652612	0.675914450992687	0.76997280282498
0.718668247008262	0.677229952402109	0.764710797068828
0.720641499142725	0.679532079869562	0.762737544912158
0.72228587592218	0.681834207338245	0.755502287013115
0.724259128058413	0.683478584102346	0.749582530560412
0.723601377346228	0.687096212985596	0.744320524832277
0.725903504839346	0.688082839045197	0.741689521970875
0.724916878770705	0.690713841871921	0.734454264111113
0.725245754126892	0.693015969346647	0.729192258403239
0.72689013090823	0.695975847530285	0.723930252702307
0.727547881620955	0.696962473591961	0.719325997719643
0.726561255551909	0.699593476424235	0.710775238479991
0.727219006264579	0.701566728549529	0.706170983512193
0.727547881620955	0.703868856030222	0.700908977840994
0.728534507690244	0.705842108157547	0.694660346115077
0.727219006264579	0.708473110995448	0.687753963691971
0.728205632333787	0.711432989190097	0.683149708749476
0.728205632333787	0.712748490610627	0.67788770310697
0.727876756977357	0.713735116676302	0.672296822118834
0.728205632333787	0.715050618097573	0.664074938325765
0.727219006264579	0.718010496296988	0.657497431302342
0.727219006264579	0.719654873075373	0.652893176391719
0.727219006264579	0.721628125210318	0.645986794034608
0.727547881620955	0.723601377346228	0.637764910289798
0.726561255551909	0.727547881620955	0.631187403304505
0.725903504839346	0.726561255551909	0.624938771677062
0.724916878770705	0.728863383046728	0.619676766102478
0.72228587592218	0.732481011969844	0.607837253580833
0.72294362663415	0.733467638040356	0.603890749413384
0.72228587592218	0.733467638040356	0.597642117821412
0.71998374843113	0.736427516253367	0.591722361583653
0.720312623786914	0.736427516253367	0.584815979315099
0.718339371652612	0.739387394468598	0.577251846365075
0.717681620941391	0.740045145183397	0.571003214806048
0.71669499487476	0.741031771255801	0.567714461356942
0.71669499487476	0.74234727268606	0.557848201021939
0.713735116676302	0.744649400190077	0.551270694142066
0.714392867386885	0.744978275547905	0.54502206261358
0.710775238479991	0.747280403053476	0.537786805063157
0.706499858866865	0.74826702912771	0.527262794097452
0.706828734221563	0.747938153769604	0.522987414648212
0.704526606739226	0.749911405918657	0.516409907809423
0.703868856030222	0.750240281276931	0.511147902343738
0.701237853195248	0.752213533427158	0.501610517449109
0.700251227132562	0.752871284144125	0.496348511996485
0.696304722884151	0.754186785578395	0.48911325450653
0.694660346115077	0.754515660937033	0.482535747704811
0.691700467932364	0.755831162371866	0.473327238193925
0.688082839045197	0.755502287013115	0.465105354713207
0.686438462279322	0.756160037730644	0.461816601323815
0.686767337632446	0.757804414524961	0.45721234658141
0.683149708749476	0.758133289883909	0.448003837106065
0.68249195804381	0.759119915960923	0.440439704332018
0.67887432916445	0.759448791319985	0.434848823591258
0.676901077049716	0.759448791319985	0.430573444204243
0.676243326345005	0.760435417397339	0.423995937459959
0.674927824935883	0.760764292756513	0.418076181395175
0.673941198879303	0.760435417397339	0.412156425335115
0.66999469465522	0.760435417397339	0.406236669279704
0.667034816489495	0.761422043474948	0.397357035205132
0.666705941137872	0.760435417397339	0.395054907854112
0.662101686217714	0.761093168115716	0.385517523121248
0.659799558759432	0.761093168115716	0.38157101909714
0.657497431302342	0.761750918834208	0.374006886389524
0.653550927092947	0.761093168115716	0.368744881031709
0.650919924288611	0.760764292756513	0.36282512500802
0.651577674989551	0.760764292756513	0.360194122332114
0.64697342008498	0.760764292756513	0.350327862304396
0.64532904333448	0.760106542038192	0.346381358296316
0.645000167984451	0.760106542038192	0.344408106292909
0.641382539135698	0.760435417397339	0.337830599617889
0.639080411687978	0.759448791319985	0.331581968280827
0.637107159590849	0.758133289883909	0.327635464280543
0.634147281446734	0.758133289883909	0.322702334282399
0.629214151210729	0.756817788448286	0.315795952289049
0.627569774466551	0.755831162371866	0.308889570300312
0.622965519585909	0.755831162371866	0.304943066308773
0.621650018192263	0.755173411654393	0.300009936321376
0.620005641450719	0.754515660937033	0.296721182997676
0.613757009838016	0.752213533427158	0.289157050356823
0.613428134490204	0.751884658068717	0.284881671040288
0.611126007056152	0.752542408785627	0.281264042389053
0.61046825636091	0.751555782710303	0.277975289070701
0.603232998719118	0.750240281276931	0.270411156441862
0.60158862198384	0.747938153769604	0.266793527794912
0.601917497330852	0.749253655202195	0.265478026469004
0.597313242474685	0.745964901621554	0.259229395172768
0.593695613662126	0.74530715090576	0.254954015866525
0.593037862969215	0.744978275547905	0.252323013217205
0.588433608121258	0.743005023401355	0.246403257258073
0.587446982082958	0.743662774116761	0.243443379279443
0.583829353277504	0.740702895898305	0.238181373985605
0.5828427272401	0.740045145183397	0.235550371339393
0.579882849129033	0.73872964375391	0.232919368693644
0.578567347746885	0.737743017682084	0.229301740056483
0.572647591531378	0.735440890182117	0.22371085943707
0.570345464116061	0.733796513397248	0.222066482784675
0.569029962736336	0.733138762683491	0.219435480141192
0.567385586012145	0.731165510542875	0.216146726837428
0.564425707909898	0.730178884472935	0.21285797353431
0.563110206531654	0.728863383046728	0.209569220231823
0.558505951710369	0.726561255551909	0.205293840939512
0.559163702398881	0.725903504839346	0.203649464288895
0.555874948957133	0.723272501990176	0.201018461648217
0.553901696893052	0.72294362663415	0.197729708347894
0.550941818798283	0.720641499142725	0.195098705708047
0.549626317423349	0.719325997719643	0.194440955048142
0.546337563987404	0.717023870230277	0.189507825099554
0.544035436583418	0.715379493452957	0.18720569779063
0.541404433837185	0.714392867386885	0.18621907180117
0.540417807807671	0.712090739900309	0.183259193833073
0.536800179034285	0.709459737060094	0.180628191195114
0.535484677662726	0.708473110995448	0.177997188557475
0.534169176291476	0.707815360285815	0.176023936579453
0.533182550263242	0.706170983512193	0.176681687238774
0.528907170809551	0.702553354612527	0.172735183283134
0.527591669439834	0.702224479258168	0.171090806635152
0.525947292728115	0.700251227132562	0.168788679328171
0.523974040674676	0.69794909965387	0.167144302680464
0.521343037937813	0.696304722884151	0.167144302680464
0.520027536569832	0.693673720053942	0.164842175373862
0.517725409176584	0.693344844700281	0.162211172738007
0.516081032467679	0.690713841871921	0.162540048067474
