,AC CH1,AC Phase CH1,AC CH2,AC Phase CH2,AC CH3,AC Phase CH3,DC CH1,DC CH2,DC CH3
0,3.265742239940935e-06,2.473700746513339,9.327082430454917e-07,0.1912674359089727,5.157317275472277e-06,-0.4914691943681689,1.1261318706453063,2.068479284493984,2.1545991673676705
0,4.926293586735469e-06,1.6649526002061743,3.76184618051673e-06,0.7525277305959385,4.747417584105568e-06,-1.153255296979631,1.0941433717704763,2.061432764922868,2.183129453853478
0,3.0981247861802253e-06,1.9920799847467132,4.803181280898929e-06,0.9998830090383489,7.44118399675999e-06,0.5607411345786952,1.0589664146914939,2.053244628221056,2.2149694813550447
0,4.254420465737392e-06,1.3360485949337526,5.270817297087084e-06,1.0397734440710098,4.1018346488055255e-06,0.7419937896281489,1.0221976700294064,2.0441884487656354,2.2487509538900956
0,3.5384420666334983e-06,2.3236237902451338,1.3355242920608805e-06,2.8133524937008287,4.556451370922068e-06,-1.0600045615282838,0.9872913718894706,2.0350839496234925,2.2812956805287983
0,8.57302334049809e-06,1.8837751827334948,8.661725437538219e-06,1.8893108539663608,3.288656922662955e-06,1.5528452350258757,0.9508076445462934,2.0249204538378933,2.315643223040189
0,4.2505003302033145e-06,1.546640224784239,6.787632735811224e-06,1.8681098975643808,3.165316848062769e-06,1.9927403466208562,0.9143647551930242,2.014276073270083,2.350646849748242
0,2.7513357190210144e-06,1.5841055333074705,1.8912369347135045e-06,0.9253669316702017,1.2835595758000426e-06,-0.12336010958702337,0.8790643600988806,2.0034071069287216,2.3852602059451695
0,1.2018249554055925e-06,-2.5295697388964125,3.123855555194358e-06,-0.8064936998221355,5.163941718221017e-06,-1.0140407551834694,0.8450959860609093,1.9922426533677724,2.418969194462849
0,7.807040627036987e-06,2.035610930756283,5.5873992443743465e-06,2.745745190498299,9.362092849789732e-06,-1.689080350949092,0.8125177537273219,1.9810549306636787,2.4520153341031015
0,2.211301594506417e-06,2.1189077345688516,4.579920780175112e-06,2.166281923626078,4.542690437423608e-06,1.8426454639938992,0.780490994100969,1.9694797188675655,2.4851409985027293
0,4.559757779167948e-06,1.307790367259461,4.080601554218371e-06,1.5806522981540463,1.2762115304890644e-06,-1.0543380297521556,0.7494093441950593,1.9574978550967783,2.5177192208243317
0,2.1403805562899475e-06,-0.46236537206849676,2.4446094921996376e-06,-0.13981007356591713,3.0802974737773992e-06,1.5321317594469677,0.7183034728168473,1.944814270830672,2.5509761438938625
0,2.4762462936188632e-06,-2.93675817941448,4.949306246951017e-06,-2.340181297696299,6.1373847405595085e-06,-1.572471817133246,0.6875782998482065,1.9317802420130992,2.584697121097995
0,2.471009248338046e-06,1.1279248557011066,5.171839022303161e-06,0.18840017016075558,8.271438468801473e-06,-0.4833965640932025,0.6573688944055353,1.9180665556814065,2.6185807834354167
0,2.460756820185226e-06,-0.8825813117642853,7.898166123860591e-06,-1.056231721613262,1.1109302767859144e-05,-0.794850323038153,0.6272941649698077,1.9036461425518802,2.653074910051476
0,1.8890000719475986e-06,2.3088371786260056,3.2022224169514166e-06,1.2545054062514485,3.412319099894421e-06,-0.16997785551566189,0.5973035293708399,1.888387781218472,2.688351164740365
0,1.3134501296637124e-06,2.1172790481847876,2.528637041785884e-06,-3.106684478063948,1.329200781781514e-06,-1.861565140081144,0.5667521775435266,1.871881550850422,2.7254026147511263
0,2.228076385422391e-06,-0.07367942444511945,3.893248526467184e-06,-0.4394024267556311,5.382701856020126e-06,0.010621177070944718,0.5360016044592203,1.8540687252917747,2.7637821499068003
0,2.6976802720218594e-06,-3.0754528259851193,5.575985239984965e-06,-2.683654720547003,7.93558882520701e-06,-1.2246072896858133,0.5059156199229768,1.8352752612275325,2.802600542645454
0,2.4163668778318697e-06,1.9459048526839928,2.1930993304122002e-06,2.7993665453607046,5.8756092472533496e-06,-2.1602022491890573,0.4770015019430956,1.8158679911599245,2.841317160802314
0,2.7580571971788285e-06,2.4568180753944455,6.840151304410916e-06,2.7509151214348355,7.593657564550502e-06,2.7700505512182727,0.45011514657718266,1.796378169668177,2.8786846754925657
0,5.578143617320203e-07,-2.3226998656084263,2.417590888862775e-06,-2.074523771360152,2.8828191810306916e-06,-0.7604414697973475,0.42537313269990745,1.7769857066630723,2.9146314250455077
0,7.234268622652788e-07,2.2190532728855783,1.077698697961938e-06,0.6460885817607183,4.2208426067355025e-06,0.735544487070074,0.40269176084723785,1.7576790706562688,2.94895769833218
0,1.367495895787325e-06,1.9685501345336165,3.7433438334534937e-06,2.3834088321157205,4.508129564669245e-06,1.732228732333492,0.381981461992184,1.7385907580846318,2.9816672134548967
0,1.6030342636506173e-06,0.9857894889140731,2.7868758363619532e-06,0.05098745852699491,6.063199149550258e-06,-0.7359012378765014,0.36304821484473565,1.7197172876194768,3.0130899490324023
0,4.13192273719512e-07,-1.445798399051037,2.1083944673253504e-06,-1.3382574162190737,4.104422046216023e-06,-0.9264129243948409,0.34551638494697684,1.7006812578527646,3.0435743818907386
0,3.921865949256736e-07,2.0312555587237977,2.8516621376493625e-06,2.442738271909265,4.903362233219608e-06,3.0294154913375286,0.3282597192063702,1.680114328574312,3.0754188467695074
0,1.4836632467712093e-06,2.197723937418483,7.08675901490217e-06,0.7841474780110458,1.220704185041762e-05,0.3746947795838483,0.31079642447332245,1.6570709619533073,3.1097907189019107
0,1.0650467865661651e-06,1.0933151613016063,3.362394260879918e-06,0.05318816685716409,1.2444135908491888e-05,-0.5961248367150754,0.2956717731718043,1.634576631800464,3.1422786408829677
0,5.670646406515351e-07,1.8878564359084673,3.037991213319398e-06,-0.5021664140283577,1.3013367852822734e-05,-1.0786240196778074,0.28246868124777913,1.6123385009250746,3.172981114906984
0,1.5517111680644056e-06,2.8648795309228166,4.0405867074482186e-06,2.1412048578636695,9.009667914240374e-07,-3.064939347306951,0.27077222122605754,1.5896781743654624,3.203013671168891
0,5.916308162154267e-08,1.1660368780885606,3.1364422360355377e-06,-0.02336279896902761,4.849073543938318e-06,-0.586008791367824,0.2604607946240029,1.566395841859319,3.2325638592879584
0,4.628356140179138e-07,0.20316632871585297,3.6828212806527132e-06,-1.3153533664674442,8.703286012863019e-06,-1.332127309566957,0.2517149269291693,1.5426487566070186,3.2616064317565727
0,1.7902685844299133e-06,-2.6129874383534455,3.480872775213769e-06,-2.933428108448371,2.0066390143900627e-06,2.9897892150660184,0.24459283884005986,1.5187210868584202,3.289679429074722
0,7.582815221611238e-07,3.0128826480940147,4.16031916095104e-06,1.5894451397934015,9.966872321969705e-06,0.5026267345910828,0.2391697534632028,1.4948611626227588,3.316640984226328
0,2.725031110317217e-07,1.5141354565336937,1.509116082662426e-07,-0.5099731944968764,8.477560276509164e-06,-0.7729566806845736,0.23538002399707308,1.470826404017292,3.342549447391409
0,7.841421340099845e-07,-2.931952009209061,3.0185401981586975e-06,-2.8108475758508815,1.5186835871323468e-06,1.930063528563846,0.2331498837497517,1.446719450615056,3.367432228147278
0,6.568432359814132e-07,-1.4074610215751568,3.622563593987942e-06,-2.2776311372351836,9.549613439972355e-06,-1.7521618064499815,0.23243828316041204,1.4231691337948225,3.3904301570289817
0,8.595028464726531e-07,1.5287692652703755,2.7920573317506065e-06,-2.2313502674901375,6.2296990635043526e-06,-1.6726780325540591,0.23310761527480797,1.400987426073966,3.4108866377039546
0,2.042943222547846e-06,-2.8531026182595003,4.445677828016603e-06,2.942998836041667,1.0687828078570986e-05,-2.75185881480938,0.2350017517750884,1.3788921766839886,3.4304019268427965
0,1.3112618550244158e-06,0.5465718866873962,9.921578080785323e-07,-0.24003178215048881,4.875949779615621e-06,0.5065460308488475,0.2381228429706572,1.356623911672291,3.449243641037911
0,3.4316277182360603e-07,0.3811518993627457,2.6703359124446943e-06,0.4146748513006961,6.427197354542371e-06,0.11145888170906948,0.24247134518508562,1.3343709660674932,3.467130602378725
0,9.14842607864288e-07,-1.0822357974480317,3.039602776430388e-06,1.3511587511781369,4.070577437127121e-06,-0.7129514193321994,0.24834756338480815,1.3109775855073296,3.485030413047525
0,5.555153207095085e-07,-2.844963313115587,3.859389128578168e-06,0.7752701881238184,2.912226192489109e-06,0.6121394039110098,0.25634836947360634,1.284980859564881,3.5035932949005493
0,7.536167809330003e-07,-0.0654851826298222,3.2658492303345816e-06,2.172970632270782,1.5438910639690496e-06,3.006049199569456,0.26669217562107816,1.2571574726369092,3.52252322163276
0,1.9126652629504674e-06,-1.4621161367469884,6.152251906084396e-06,-2.365295394840703,1.689076892080656e-05,-1.8130696419521783,0.2789345377918828,1.2291308447046976,3.5404908961418182
0,2.0283300174904398e-06,1.3572801996440027,3.3606863584321254e-06,-2.8752667227455513,9.588319146494317e-06,2.11731559469021,0.292272373732107,1.2023987868736288,3.556549438825993
0,2.0917112875601583e-06,-1.347862146043937,3.7632399163073855e-06,1.9177040332439261,3.3065870154042014e-06,-1.8653144091899874,0.30657466494872,1.1768717347903952,3.5708980419239262
0,1.921619957978451e-06,-1.5299811576355815,2.1131101194530175e-06,-0.9003791184822547,1.145165588900377e-05,-1.503126900982786,0.32208875895468386,1.1517600789369231,3.583669216933413
0,3.2505772906716203e-06,-0.5676618190348873,1.1303795249568877e-06,-2.9556522621203465,6.460061123598482e-06,-0.9983143553333937,0.33879422165295137,1.127044787661781,3.595528452918779
0,1.9487778878850467e-06,-1.581686200714662,4.818351597470146e-06,2.570611016497209,1.0292181238692108e-05,-2.9467969590872083,0.3564944190253871,1.1027249234273668,3.606103118609248
0,1.9271022342248152e-06,1.0935327506687829,2.9207958758377076e-06,-0.8966816154393576,6.783021140979734e-06,-0.4471741975296376,0.3751522521136611,1.0790424597621198,3.615737210522028
0,4.770583465790817e-07,0.9741840903964443,5.2665770145354565e-06,1.7291832168530772,1.6742713076825225e-05,1.7993611265985499,0.39471255065378597,1.0557624169789257,3.624161749444161
0,4.676293976552459e-06,-1.679955807521228,3.481538399550846e-06,2.3115436724306138,7.477864920904979e-06,-2.352154710771532,0.4153349435219542,1.032780642994822,3.631802429944654
0,1.4975096890507298e-06,-1.0014202787319295,3.5102520885493727e-07,1.7552360294253035,3.5547366663523456e-06,-1.0440306070016432,0.4368334169449419,1.0101711330098944,3.6383922788699565
0,3.332521679391414e-06,-0.897581719479277,1.7642825080752672e-06,2.749773342410159,2.8417220924262277e-06,-1.0555945328748235,0.45984942425260955,0.9872637925120467,3.6442879540202573
0,1.7693571797296462e-06,2.719141192492847,4.356282138392214e-06,0.7833863098435999,5.268294722748399e-06,0.7805719381360655,0.48556435150204047,0.9632688559196234,3.649920168262713
0,4.224120094655105e-06,0.15006839721401372,1.9527978651506414e-06,-2.6339284161193963,8.841396739420842e-06,-0.2917492443941758,0.5153225329219995,0.9369173232522038,3.654727809316782
0,2.350453138581368e-06,0.8203373165344885,2.0311033472669195e-07,-1.9846088326973494,3.3801117673341495e-06,0.19547585976706042,0.5509518901261857,0.907317308322178,3.6589486407295966
0,5.400729504847045e-06,-1.5392711275350068,3.973412661284937e-06,1.406976700210296,1.4324715504122994e-06,1.5001620311925572,0.5960629787287111,0.8723252691608558,3.662231122863287
0,4.618161737488908e-06,-0.15061125825553348,4.267445577145069e-06,-1.3385625344835128,1.6863507430363642e-05,-0.8912262850075332,0.7737562810919588,0.7567674012021972,3.652940458082881
0,6.6709291107095916e-06,-2.057526102801721,3.0166049947352485e-06,1.4106292154086668,3.435991441627451e-06,-2.6374584448125318,0.944443454039476,0.6584739644894466,3.632370079033118
0,2.423878370571873e-06,0.39392937017673646,1.7101028855103502e-06,-1.4018161549759327,5.510097609027695e-06,-1.05452422715477,0.9859975070208401,0.6376339515334287,3.6242278865322204
0,4.618165815947224e-06,2.0298545481372097,2.927559870676912e-06,-1.3714080769725339,5.17287167671542e-06,-2.7328637438596792,1.0239313036148339,0.6193318571314799,3.61631962060143
0,2.3618395324996737e-05,-0.4552393781062934,1.0046673827729344e-05,3.027008288959494,1.399486390525878e-05,-1.803589474021711,1.062336511911737,0.6014804905141521,3.6079392148660725
0,1.8176686976938318e-05,-2.9219346934883186,8.520794339414992e-06,0.05787257266699354,8.940819623680354e-06,-0.11802697064118897,1.1021928585613914,0.5834597333395685,3.598469037834923
0,8.73767044951076e-06,0.3147099521443898,3.906716242241997e-06,-2.541730538299342,5.823495783666479e-06,-1.9910843407523087,1.1426251006194887,0.565835352871843,3.588461340160422
0,1.2549918292928605e-05,-1.1914350058334904,4.098165017925641e-06,1.7883402321018718,1.3392548441686844e-06,-0.028996970047009872,1.184943993088757,0.5478761411311974,3.5773032211601308
0,9.734775552525646e-06,-0.942145639697741,6.412457910216235e-06,1.672943309804383,1.0925956086954683e-05,1.3044223772364363,1.23017051869715,0.5294311014482856,3.5649976868600985
0,8.691209488196159e-06,-2.4823608451861507,2.755766324848691e-06,0.8696298800936317,4.848596298907426e-06,2.3271394281258746,1.2784994553913196,0.5103202178491021,3.551138578306925
0,2.7825858581669544e-06,-2.1571754127948157,1.4808097601109737e-06,-2.742050368610853,6.5976686100407014e-06,-2.4296539070974017,1.3299907932458765,0.4907517319021488,3.5357863082828644
0,1.820029516380805e-06,0.701049186397717,6.440015667512989e-07,1.0562797553955596,1.7139105306881936e-06,0.9672343431653511,1.3845387300341316,0.4706569672976723,3.5186026298141155
0,9.548150248593385e-06,-1.4337782332133249,3.0306442522736864e-06,1.291670476204895,4.525730132774452e-06,0.6849396690136051,1.4426130516519977,0.45025040946362105,3.4995996731041052
0,1.8033529052999404e-06,-0.8111682839804837,1.12843048569604e-06,2.73931753341069,3.1815147619287513e-06,-2.604278606075877,1.5026974427482667,0.4299269848064281,3.479022813573574
0,5.79162279506242e-06,-3.0997142686110104,1.5642060839672116e-06,2.407433688503378,1.068179405079805e-05,2.4842045659013747,1.564108450033806,0.4100600755421152,3.457257806174085
0,5.346838581305654e-06,-0.9541690764937772,2.564304255970764e-06,1.1264118696311405,7.828590404377301e-06,0.5666434480216392,1.6270948840671728,0.3905396045241799,3.4341765077623965
0,1.0870637356879602e-05,-0.6883271298475941,1.69990314497217e-06,1.1000193053107183,1.1219902222322043e-05,-0.04254384333615474,1.69237854780488,0.37122680655872975,3.4092882931310085
0,6.291890060683069e-06,-0.5479934815069093,1.448490630225104e-06,2.6074934010196045,2.1599167985350644e-07,2.169069116706541,1.7599998660103264,0.35214090700710643,3.382733298350626
0,5.031463155244497e-06,-0.9391566367697863,1.3862949392410553e-06,-1.5868394439406843,1.3254871824345844e-05,-1.3796591687253195,1.8290258310255514,0.3335316856749902,3.3544654095887183
0,2.995834777128951e-06,-1.3497157944334208,8.722936864270965e-07,2.8632954268427624,5.900332612837989e-06,-2.0535185924382935,1.9015767389628146,0.3149538527157197,3.323683102064543
0,4.204918685700917e-06,0.7197809485554848,1.1559362057377333e-06,-2.5913547411281788,3.4195732739205298e-06,2.304800269926359,1.9776618353175854,0.2964607341532624,3.290272012786569
0,6.359613249815005e-06,-0.8425198192388559,2.424531303196888e-06,2.1849728800196933,9.690558714419618e-06,2.063772646126424,2.052514034377176,0.27931643554655045,3.2566531591644146
0,6.870046514313216e-06,-0.17353923412113156,1.0617846572397816e-06,0.6065597797555077,1.0062702985438691e-05,-0.12982028841603394,2.125063877125324,0.26355185118732877,3.2227865265406996
0,1.0020399164008396e-05,-1.5540703662897906,1.3417669315889812e-06,1.940733254018471,6.966575303319937e-06,2.711792953820202,2.1950660344534523,0.24923537608887408,3.1894911755231297
0,6.16127647906627e-06,-0.27543932136642973,1.3740793329395386e-06,-3.0990192505241003,4.992525176541057e-06,-3.081759867112203,2.2658069564271357,0.23553766303065954,3.154629923171099
