,RMS CH1,Response Phase CH1,RMS CH2,Response Phase CH2,RMS CH3,Response Phase CH3,DC CH1,DC CH2,DC CH3
0,2.5938318339081554e-05,2.4861495325589,2.373506639455995e-05,-3.0265580306852553,3.318433754651401e-05,-0.6209714802242431,0.6395214096087077,3.151615883084754,1.0225077016965423
0,6.6247140256068015e-06,2.9667153069948844,1.9859664915774998e-05,2.8188924534171136,1.2209922632109951e-05,-0.23630488552520607,0.6561605356805974,3.1546388659131,1.0029091953108753
0,2.547299445511984e-05,2.865249228415935,3.675647185075253e-05,-2.957176802503581,3.6970869640422344e-05,-0.12887282102684572,0.6643197416999325,3.155868760734875,0.9933971840847067
0,2.70720921515096e-05,2.1851838424371173,2.518354352198152e-06,-1.656563165051061,3.1239036030207704e-05,-1.000685936054852,0.6657775732549288,3.155894986290819,0.9916244882810125
0,1.3230554180405025e-05,2.5388125663379766,1.446540215220544e-05,-2.6748442066306732,1.619333214500744e-05,-0.19702174666963782,0.6683147327422805,3.156065802411945,0.9885994922448178
0,4.71206339399706e-05,2.133700104154275,1.8965148862456296e-05,-0.34310913507434315,5.117456320590921e-05,-1.0771664437619364,0.6791442172124346,3.157520214494596,0.9761511133867229
0,5.259853829649384e-06,0.6821860618557363,5.718381827608425e-06,-0.29493550961012943,5.352954513746657e-06,3.124085008738919,0.6913242868974403,3.159068791074721,0.9623939091186771
0,3.6505477560893015e-05,2.461917800299311,9.61709432456743e-06,0.12118523014905656,3.9951671805906306e-05,-0.752988903985392,0.6922470864139796,3.158931538164883,0.9612449730952375
0,9.82656470212987e-06,1.6307866782700249,1.6938320425619282e-05,-0.10967144331331195,8.505829431660826e-06,-2.1744561284266375,0.6750049932174742,3.1561129534119727,0.9805216186409429
0,1.8244733297098255e-05,2.81324245059982,2.521860010881251e-05,2.0418218915698283,2.827361793472565e-05,-0.5732403317057942,0.6419060037121671,3.149941328842295,1.018709692721148
0,1.5323211636677122e-05,1.7922807749635907,9.052179898855745e-06,-1.703835167827892,1.473019493152702e-05,-1.495602576490531,0.6017320066344429,3.140566073908002,1.067041232717509
0,2.277724216398077e-05,2.42658804681637,4.81170911154729e-06,-2.5951603337694245,2.810020468492369e-05,-0.5879009683739611,0.5633494644390955,3.129326429530337,1.1154177827730913
0,2.7730096678424066e-05,2.538002716326791,7.850918957980586e-06,-2.589442727422191,3.877449457894963e-05,-0.6159762855827751,0.5302503901554672,3.117738840358486,1.1590753467961246
0,1.7441915370008448e-05,1.6764380087479378,9.01262493161943e-06,2.5577139656996786,2.1166802668294095e-05,-1.4840339996948966,0.5050546042663677,3.107709446751747,1.193753462780431
0,2.0493482063570843e-05,2.8136626836621508,2.0215717827116004e-05,2.8359829199782163,3.6450161363213026e-05,-0.3319944384823384,0.4908250649041621,3.101541909942832,1.213913251758604
0,2.7760074609391018e-05,1.8316006479625953,7.716247256798095e-06,2.190800262786055,3.765299985894002e-05,-1.3927798371999378,0.48569516999560525,3.0992806058297497,1.2211519023692001
0,1.2548530435869615e-05,2.406842059888931,9.457677596061335e-06,-0.8970100152692448,1.2871259402454297e-05,-0.5883537398254701,0.4810343415057417,3.0972994451492086,1.2278966233485475
0,1.822021601603314e-05,2.738707702776951,2.5100934475055777e-05,2.698531698714234,3.346592123089973e-05,-0.41917446334339015,0.4713406631702256,3.092676603567711,1.2420441905188382
0,1.7431903588519603e-05,2.3444095312218898,2.5205097952968294e-05,1.641606532829635,2.934840411754891e-05,-0.9543158818518868,0.4582034850370276,3.086067094964352,1.2615970813716249
0,1.7404978604656695e-05,2.1538113107232717,1.7091676072582943e-05,1.9041941386298102,2.7240231500300917e-05,-1.0694045119841407,0.4476809208070791,3.0806237610552216,1.277669360726883
0,1.0590822048175562e-05,2.358893457468009,5.1545630547669745e-06,0.2645808993689861,1.4136534537568581e-05,-1.0101315860011395,0.44347368164109985,3.078747583866747,1.284345982953217
0,2.1639628745937307e-05,2.365335186456571,2.578665522550374e-05,1.8959642394326472,3.55633502703402e-05,-0.8873097831731824,0.4454200383410199,3.08011917538096,1.2815211776381148
0,2.2193319721924973e-05,2.697200330787971,2.1539425055778664e-06,2.0835736414148354,3.230690102146241e-05,-0.4545470285412352,0.4518424347638764,3.083887730105347,1.2718723092758393
0,1.8992695596801412e-05,2.695562188616908,2.0367768329141263e-05,2.273955527166052,3.377337476152223e-05,-0.5044493960884769,0.4633655468904574,3.0901816382731533,1.2545729768144085
0,2.095754683474101e-05,2.1057998156445876,1.73642126088259e-05,1.1093268049531104,3.1973629359092246e-05,-1.2040065330670198,0.480874137590499,3.0990660825416096,1.2289631120637685
0,1.0189664031705792e-05,2.3607651739982165,1.0130128788121704e-05,0.8776581280040908,1.0998483278165208e-05,-0.8408334447766499,0.5027219365441827,3.1091332643957355,1.1978582279567043
0,2.2439749459086777e-05,2.5329713621524967,5.473478291404841e-06,-1.7992781683789847,3.09529687297261e-05,-0.5288869962907269,0.525339026022395,3.1184186297527225,1.166526893485789
0,3.151025190046853e-05,1.9538390378737316,2.8344575277145505e-05,0.32026010949138156,3.948393439035063e-05,-1.4460061648928388,0.5460379817817927,3.126118080318393,1.1387951652097497
0,2.321548133434402e-05,2.263438341482949,1.4940650583558113e-05,-1.7533187174032459,2.2632555745188702e-05,-0.6911216583046219,0.5655498447591283,3.1327679024326387,1.1134098112789863
0,1.6551664302328333e-05,2.7874245158957347,1.698180717527096e-05,1.6957812584825829,2.4736945737700614e-05,-0.41792929051411415,0.5796772266875914,3.1372539849762133,1.0954404203843207
0,2.922607092832108e-05,2.205540518776461,7.2508683090648984e-06,1.6430652421746583,3.8667115134586775e-05,-0.9966780443912537,0.5801364292203679,3.137380500156736,1.0948809851007628
0,1.657628242157889e-05,1.6886258380039316,1.0850212603659447e-05,2.079603221267086,2.149633781046474e-05,-1.5024427416395447,0.5717265382121189,3.134727762703077,1.105575811157721
0,1.255391160796864e-05,2.3794943969077673,2.2280238205806852e-05,-2.82906381494054,1.7612900013875733e-05,-0.4256694134946473,0.5625126208944013,3.131860201952295,1.1174132366774865
0,1.3766181523573072e-05,2.622115336510398,1.820485015199465e-05,2.031956753671886,2.3255226498279693e-05,-0.5507275907695208,0.5586158753299642,3.130631025912978,1.122481944551802
0,2.961954668309009e-05,2.5716560310656575,3.3423662160162345e-06,2.912245089183181,3.8674079601997075e-05,-0.5995626511099507,0.5607007893211144,3.131324934362859,1.119811742305964
0,2.1372199002207777e-05,1.8169499726533036,1.4224216603254716e-05,1.1644487344559775,2.8298134814482083e-05,-1.5240299595094573,0.5691908228657239,3.134033485494171,1.108941928147905
0,1.5330854231528694e-05,2.7496359257997027,3.6229387662469502e-06,0.7580340033363407,1.6298804373254966e-05,-0.4159922616711039,0.5865781040415361,3.1392002387149125,1.0868930887551964
0,1.7309823073773203e-05,2.969924045666306,1.8629696398845082e-05,0.8941615219179276,1.9228467485865644e-05,-0.2684246461087971,0.6106869687606595,3.1454957096212306,1.0570295418374906
0,2.5976311136994658e-05,2.119499309338824,1.4542536844677622e-05,-2.642317691847679,2.9478196054611342e-05,-0.8847809569526482,0.6345626696227274,3.150812909814859,1.028228909611424
0,2.0156635035739866e-05,2.10994204194332,1.540077082476964e-05,0.3077490738443533,2.2724066440635757e-05,-1.159031408736528,0.6517274701106803,3.1541148360547835,1.0080013064228805
0,2.8879037656454302e-05,2.5126021224907014,2.6872697881568218e-05,0.9707821325244783,3.1203481684605335e-05,-0.7335530611811537,0.6595800139033816,3.1553982320102874,0.9987589544405433
0,1.837815323115333e-05,2.5838214057871287,3.06484148312352e-06,2.505664257648251,2.1419904022622704e-05,-0.5209208476671882,0.6582891122560254,3.1549841044814757,1.000193173162832
0,1.870080269783394e-05,2.4003186866880215,3.110569450010622e-06,3.1166797209252874,2.2319048873143303e-05,-0.6485187073720062,0.6488032558201379,3.153088195542625,1.011210502001122
0,2.5014173139928045e-05,2.4738205778886018,8.088430456476768e-06,1.3556104184727717,2.993153616520075e-05,-0.6790430448693577,0.6336195172573764,3.149854745755959,1.0290528796828393
0,2.7037264673149176e-05,2.2862396379151533,1.72807943355025e-05,1.496339287136976,3.648035007108719e-05,-1.0041215079066461,0.6152700304332553,3.1454963596346217,1.0510086713249243
0,1.4627144379456386e-05,1.3171418026209964,1.8370245775286687e-05,1.757439426782089,1.950976570388948e-05,-1.8639421601126644,0.5973711951851084,3.140778265902047,1.0728760351724196
0,1.9235144303076193e-05,-2.873359547348591,1.7117632052796042e-05,-2.941518317080691,3.0003800798096024e-05,0.2776157145864686,0.5840104466298597,3.136968816434237,1.0895265259839773
0,2.6736862762637133e-05,2.1992834381376016,1.2177665448366819e-05,2.372982167120881,3.842454922212801e-05,-0.9753059220977114,0.5753868753315953,3.134351485981077,1.100425586880976
0,1.3293391674337306e-05,2.2680189018006325,1.8889549050110452e-05,0.9046449652357628,1.4932313013174091e-05,-1.207364902904439,0.5684193011029544,3.13198104201225,1.1092346350518225
0,2.066143995470024e-05,2.8420711400822225,1.1252217490220173e-05,-2.9921220603331604,3.1227164719940295e-05,-0.20492004667872177,0.5620997374256649,3.1298161899018706,1.1172926555264366
0,2.2602842277842722e-05,2.4781123417341067,1.7267082118883615e-05,1.1939888228724043,2.9848011602309086e-05,-0.8866277446637029,0.5545252398256197,3.1272641358427196,1.1271788288101674
0,1.834638088015395e-05,1.931787712574256,1.6384796458090128e-05,2.225309403096824,2.4681549505281884e-05,-1.2135790066588972,0.5429924067824529,3.1231290607593727,1.142322977901706
0,2.2008554543617433e-05,2.988713008346424,4.497581257239858e-06,1.1835224466629592,3.0623279633533486e-05,-0.14434013857835135,0.5284439218655036,3.1175480488159675,1.161759835105637
0,2.9623965259914917e-05,2.205670940550396,9.757785820203454e-06,2.3795920178164973,4.084811635591546e-05,-0.9602624106223266,0.5139255288659766,3.1116421862627486,1.1816084746868056
0,2.062254184407289e-05,1.5741879623197266,5.2123715526364415e-06,2.527608907869842,2.4619961068466515e-05,-1.6645464814770163,0.5013350401969031,3.1062150401142827,1.1991340322188981
0,1.9983677253047285e-05,3.0591929116851904,1.1730248085640762e-05,2.5695389781302813,3.1206783877952795e-05,-0.05690722194391324,0.4894235540149194,3.1007585246117464,1.2160463228399143
0,1.5249529623761794e-05,2.1007400333546213,4.1481845862928655e-05,2.4050419922563893,3.289060036489112e-05,-0.9089857943308371,0.4784704598465722,3.095537520360839,1.2318154143260436
0,2.4006960172171376e-05,2.2569477474413615,9.896319025199388e-06,0.3306003331428385,3.318220495438632e-05,-1.010799932655872,0.4695338761838925,3.091013162117202,1.2448647399024473
0,6.956513142339787e-06,2.2098053910735906,1.31712987982092e-05,-0.0798057945645886,4.364018316317213e-06,-1.3661584089685017,0.4640919621972772,3.0881767708500663,1.2529131562483098
0,2.1056830482373287e-05,2.5919774925392924,1.3716986780457499e-05,-1.6957049505483206,2.6808614099483594e-05,-0.40387685780774474,0.46345663477586785,3.087764262121908,1.2538020884865715
0,2.135180178390815e-05,2.483370100826162,2.347376052313352e-06,-0.3108046675595441,2.8375228244581504e-05,-0.6267343236037745,0.4680117544940133,3.090008234602753,1.2469517408543767
0,1.819462418335907e-05,2.49496563992486,7.366259766164256e-06,3.1311828175202243,2.7472248657859098e-05,-0.608538747293007,0.47682563327849586,3.0942664309611008,1.2338757117879942
0,1.6139467930203753e-05,2.600506561063761,2.5716949588687182e-05,2.613503171664806,2.8940193670539086e-05,-0.5495118818185019,0.48870628998402693,3.0996779579907034,1.21653806526015
0,1.8012703917993542e-05,2.587787365703909,4.408642738573495e-06,2.522863461381001,2.731151282122861e-05,-0.6039419695621734,0.5018523884353097,3.105513669016839,1.197793534679711
0,2.6074934693794594e-05,2.24193838307812,1.889749504844063e-05,1.4765028085566978,3.822915369902977e-05,-1.0589684534310895,0.5128719609560132,3.110251569319804,1.1824538613985351
0,9.427960681724653e-06,2.0414617920947102,1.2391395356989916e-05,0.135602008930548,8.906219049948054e-06,-1.3747564389382123,0.5180522068447593,3.1123878520498813,1.1752315531098878
0,1.6113052041903894e-05,2.654549091252046,2.2675531428508877e-05,2.312450968569708,2.6457102171985524e-05,-0.4660978713837031,0.5249803252277606,3.1151619232885492,1.1657727097314974
0,2.7933595054638012e-05,2.353667910028504,2.5327868875834433e-05,2.6895058684405275,4.113325445090266e-05,-0.7603403941879814,0.545831952618363,3.1229682511049934,1.1379211940366702
0,2.6939045823833183e-05,2.555993507953986,1.580481278885088e-06,1.9060571939538997,3.0050352892186832e-05,-0.6640430472354137,0.5745411055806637,3.1322783858133194,1.1006348650668434
0,2.9630626055816197e-06,2.596522848686572,1.005238470512072e-05,-1.13953659722285,3.1394763968769786e-06,0.5115734212339449,0.6036119916393328,3.140273817713655,1.0641372487541156
0,2.8941730230324985e-05,2.4126494185069367,1.4155816949384334e-05,2.824368075565056,3.9051529150875104e-05,-0.7010545453426517,0.6310093475087646,3.146790430810309,1.0310050630555365
0,9.933433203793912e-06,2.165220077355945,2.748708227511543e-06,-2.782637720541338,9.081356902412934e-06,-0.9567539107727484,0.6597617396771588,3.1525403214298975,0.9973890852843041
0,2.2929676588478606e-05,2.741265747773649,1.1762771199491925e-05,-2.914083221149475,3.044411091247031e-05,-0.33547362374137657,0.6877021548919339,3.157191763781852,0.9657427149786685
0,9.001442574358728e-06,2.033308864525057,6.260220745738482e-06,-2.76613256485703,1.1495045321534676e-05,-1.2550875212893855,0.712363249681168,3.1603776563242367,0.9385976807328976
0,1.2655633416859431e-05,2.7576248083171424,1.652835413730628e-05,1.7053349003390945,1.3581685837072537e-05,-0.30947380017817006,0.7356110195995251,3.1628889345688256,0.9137234594517961
0,3.6111244694619724e-05,2.6450126001797045,7.887501000879503e-06,-0.6000414611305094,3.949553579262069e-05,-0.5036158191906096,0.7587598758941763,3.1648809830572384,0.8895738878624861
0,4.1803622370312566e-05,2.258070605100373,1.3132105894228227e-05,2.1038093501349855,4.594589869171227e-05,-0.9633419055126001,0.780392417607274,3.166142209800862,0.8674736146774951
