,RMS CH1,Response Phase CH1,RMS CH2,Response Phase CH2,RMS CH3,Response Phase CH3,DC CH1,DC CH2,DC CH3
0,6.040750341695865e-07,-1.423202945673546,4.0748467502776e-07,-1.4165026282732645,1.0115542469552008e-06,1.7210887816957658,0.10750646070352297,0.5158472001334271,2.832640366032775
0,7.756915735316369e-07,-2.798740640688052,5.050629411212858e-07,-2.8082537887120567,1.2807406730538278e-06,0.3391005295451595,0.10351840986861569,0.5138844370273989,2.8421627243405276
0,4.893945079841659e-07,-2.393356468655742,3.2152963271708627e-07,-2.585005107365852,8.07363680575561e-07,0.672306234821302,0.10044958888887519,0.5123233067209777,2.8495206289067188
0,7.416396630887536e-07,-1.8129777558687565,5.146010469480359e-07,-1.8295121458927166,1.2561991826699494e-06,1.3218418541608938,0.0981696730987497,0.5111515027237254,2.855249574946007
0,9.099842117014992e-07,-2.391441204309218,6.066705301284656e-07,-2.4386999754862955,1.5162482870355596e-06,0.7312485163061168,0.09693336097071979,0.5104949962300747,2.8583038879764167
0,1.8505809017196304e-07,-2.226243775306358,7.282560173434472e-08,-2.7722572922056097,2.501698124370171e-07,0.7636010067979865,0.09687197105014916,0.5104676269489785,2.8583942850032895
0,8.212489523510113e-07,-2.581267054392199,4.941167071940155e-07,-2.597046367365846,1.315327253341267e-06,0.5543981433066573,0.09786736789945358,0.5109604115146636,2.8556811121337895
0,8.979602412837784e-07,-2.66868466011347,6.240990710567708e-07,-2.8993967297592573,1.5122720546091757e-06,0.3783972842646781,0.09921387684362522,0.511653149961837,2.852055919928356
0,6.437956169937609e-07,-2.2938850162611417,3.614109795595786e-07,-2.2975793877067683,1.0052050169610793e-06,0.8463793672385528,0.10144845498136479,0.5128007222390575,2.846412590170948
0,1.3468668927183315e-06,-2.3435109963044973,8.287874073661459e-07,-2.4616105635834162,2.17207748198637e-06,0.7531085886529311,0.10451275657588614,0.5143158391528961,2.8388535936979573
0,1.052340026194396e-06,-1.8739662293010713,6.007018423272312e-07,-1.8336197401790095,1.6527306290459036e-06,1.2822873151981458,0.10849791325488521,0.5162180698342292,2.828988026761753
0,1.3149950590028239e-06,-2.5530053732752753,7.986937917575348e-07,-2.641363502613952,2.1117495591869583e-06,0.5552062436884415,0.112961431269773,0.5183158605653327,2.8182456995903324
0,7.964421750420685e-07,-2.2537454184318113,5.168765958303833e-07,-2.265205680193667,1.313298186923545e-06,0.8833368874195269,0.11803331024133404,0.5206240803861617,2.80634942808185
0,1.439891280326345e-06,-3.1325449781405137,7.863593237945797e-07,3.0366931776718493,2.222949906402165e-06,-0.031184339643660266,0.12356703572763589,0.5230175018655825,2.79353426950576
0,1.0345363256232853e-06,-2.5591839778800636,5.442602288788043e-07,-2.5899433382152464,1.57862784492328e-06,0.5718053087191723,0.1279920858667287,0.5248835193569393,2.783674721499685
0,1.1135398315456118e-06,-2.206001062970681,5.380080278031377e-07,-2.163384364292484,1.651218469249603e-06,0.9494734136324878,0.13099101578626207,0.5261323936126319,2.7768776790988507
0,1.1229697185931138e-06,2.923077649423737,6.385954410018431e-07,2.8364021476869516,1.7600362758016606e-06,-0.2499293538209409,0.13459095562866297,0.5275776404348648,2.7690050406040063
0,1.0082878794043783e-06,-2.0223369195101544,4.3515457749308065e-07,-2.031907274989707,1.443428536438633e-06,1.116370571361524,0.13965536488036323,0.5296076423671013,2.7580134649995407
0,1.1950611816475517e-06,-2.6960531948200805,5.495214881982492e-07,-2.7308168914047983,1.7443552178537282e-06,0.4345898928866026,0.1463620186838176,0.5321893675214119,2.7439230192222888
0,5.700704353937606e-07,-2.575480024191826,2.513124719456694e-07,-2.5906151730345237,8.213629300166262e-07,0.5614818871202231,0.15317363735175035,0.534745704687247,2.7300008002875726
0,1.06310085422343e-06,-1.8486078127331687,4.900436473814513e-07,-1.888487891685133,1.5528777794306059e-06,1.2804028364886995,0.15905465581445938,0.536870127215436,2.718063147256585
0,9.652180121866784e-07,3.005706162440784,4.077901472982981e-07,2.887530233901017,1.371007246702346e-06,-0.17096197941407276,0.16349341425932765,0.5384385389422682,2.70933242234809
0,8.870119320430122e-07,-2.4340797834997066,3.5640850555006105e-07,-2.4889766659406516,1.243037363553513e-06,0.6917798782682076,0.16636688904050323,0.5394117016035938,2.7036677211268136
0,1.1832107818778658e-06,-2.5043826337676847,4.793670051147026e-07,-2.5461852869737385,1.6622797283846016e-06,0.6251582203422689,0.16673842903970032,0.5395185911806945,2.702780137005387
0,5.685007928430076e-07,-2.6263217008144712,2.120131845142958e-07,-2.753243541658634,7.792708406458329e-07,0.48082564708091896,0.16372770361625974,0.5384890586741524,2.7085439280914563
0,8.565894967005344e-07,-2.097936290156114,3.956737383105765e-07,-2.339392393203622,1.2443870188654595e-06,0.9675517379973335,0.15774400812508257,0.5363862740639607,2.720385759504552
0,9.808407150651313e-07,-2.1182779434788594,4.930648095312013e-07,-2.141491253282245,1.4738171208829014e-06,1.0155493278711882,0.14890779087397601,0.5331161230264103,2.738029966040966
0,5.097008826443895e-07,-1.6541576626149384,2.377940710946514e-07,-1.5634596697821874,7.468281937935724e-07,1.516278136547044,0.1386774267163406,0.5291803278165244,2.7592341401300033
0,1.4052167817176816e-06,-2.7366063018925626,7.463986519277593e-07,-2.7887949880083953,2.1509516284032255e-06,0.3868836613207101,0.12800609409519487,0.5248309370855854,2.7823716922492836
0,5.564712265639101e-07,-2.0584465167255055,3.2005245629168244e-07,-1.8760730352889368,8.73147493772783e-07,1.1496743000680063,0.11745976047121857,0.5202660671844982,2.8060369600527912
0,9.323200440751268e-07,-2.697186632531978,5.49457394455017e-07,-2.7512681124606173,1.481271903284011e-06,0.4243536752953821,0.10682856495041101,0.515305264612728,2.8309841290760116
0,4.1476497742989033e-07,-2.389964510924231,1.8975613308168738e-07,-2.303220733097847,6.040314030730468e-07,0.778847852398766,0.09634086478630212,0.510002230416323,2.856837150354206
0,5.103254141103167e-07,-3.0758315798759885,4.030424889101578e-07,3.137224707005412,9.128142068880515e-07,0.034816857713932996,0.08653889906694963,0.5045876878284206,2.88233721510865
0,7.46052571158395e-07,-1.7933862888257073,5.850040993588828e-07,-1.7283603287668599,1.330363507463987e-06,1.3767841370408527,0.07823016306243008,0.4996193914194339,2.9049609681858093
0,1.3119180411164675e-06,-2.082000575107793,1.0434728387209627e-06,-2.076119674371665,2.355380829463008e-06,1.062197403140623,0.07124292624626027,0.49508595346538115,2.925323352861004
0,5.37663551834701e-07,-2.8882860997206734,5.043421318344209e-07,-3.0432682826336888,1.0388818974292708e-06,0.17829845150765378,0.06513966430703101,0.49078547004527723,2.944194346604966
0,4.2474093819643974e-07,-2.274668599890746,3.7914732166843973e-07,-2.256166173068439,8.03853970400934e-07,0.8756505570322132,0.05994182401061732,0.4868229744438754,2.9612364649436773
0,5.383050076118008e-07,-2.5528310175215374,5.921904641476589e-07,-2.5526081208198654,1.1304954647546175e-06,0.5888783966431921,0.05582227975898353,0.48339670175253713,2.9758930207310383
0,7.236102007598354e-07,-2.861581683018702,8.052586358454004e-07,-2.837115351087885,1.528754766429145e-06,0.29289747482078715,0.05279358956338673,0.48071336222394173,2.987045440250399
0,3.0311489084691915e-07,2.9091610439598505,3.8080569667888186e-07,2.9608861142969083,6.83694824887895e-07,-0.20363054102184427,0.05063954163479857,0.4786794727916614,2.9952883377240442
0,7.239676172312305e-07,-1.8215931299501913,8.264685260685654e-07,-1.8544305955582618,1.5502280821672786e-06,1.302495234605188,0.04958407384106817,0.4776402338946877,2.999442739404285
