170,-1.16705e-06
171,-1.16745e-06
172,-1.16769e-06
173,-1.1673e-06
174,-1.16792e-06
175,-1.16769e-06
176,-1.1675e-06
177,-1.16849e-06
178,-1.16838e-06
179,-1.16844e-06
180,-1.16895e-06
181,-1.16909e-06
182,-1.1697e-06
183,-1.17071e-06
184,-1.17122e-06
185,-1.17167e-06
186,-1.17136e-06
187,-1.17062e-06
188,-1.17089e-06
189,-1.17086e-06
190,-1.17075e-06
191,-1.17104e-06
192,-1.1711e-06
193,-1.17049e-06
194,-1.16951e-06
195,-1.16931e-06
196,-1.16972e-06
197,-1.17033e-06
198,-1.16998e-06
199,-1.17046e-06
200,-1.17156e-06
201,-1.17246e-06
202,-1.17354e-06
203,-1.17465e-06
204,-1.17664e-06
205,-1.17903e-06
206,-1.1808e-06
207,-1.18194e-06
208,-1.18378e-06
209,-1.18563e-06
210,-1.18672e-06
211,-1.1876e-06
212,-1.18808e-06
213,-1.18845e-06
214,-1.18841e-06
215,-1.18839e-06
216,-1.18884e-06
217,-1.18981e-06
218,-1.19061e-06
219,-1.19061e-06
220,-1.19033e-06
221,-1.19078e-06
222,-1.19152e-06
223,-1.19262e-06
224,-1.19399e-06
225,-1.19462e-06
226,-1.19518e-06
227,-1.19552e-06
228,-1.19538e-06
229,-1.19597e-06
230,-1.19645e-06
231,-1.19633e-06
232,-1.1959e-06
233,-1.19562e-06
234,-1.19532e-06
235,-1.19503e-06
236,-1.19505e-06
237,-1.19505e-06
238,-1.19516e-06
239,-1.19532e-06
240,-1.19584e-06
241,-1.19639e-06
242,-1.1971e-06
243,-1.19783e-06
244,-1.1983e-06
245,-1.19905e-06
246,-1.19985e-06
247,-1.20035e-06
248,-1.20092e-06
249,-1.20145e-06
250,-1.20221e-06
251,-1.20251e-06
252,-1.20344e-06
253,-1.20457e-06
254,-1.20559e-06
255,-1.20659e-06
256,-1.20784e-06
257,-1.20931e-06
258,-1.21132e-06
259,-1.21305e-06
260,-1.21468e-06
261,-1.21629e-06
262,-1.21782e-06
263,-1.21926e-06
264,-1.22129e-06
265,-1.22295e-06
266,-1.22396e-06
267,-1.22438e-06
268,-1.22436e-06
269,-1.22397e-06
270,-1.224e-06
271,-1.22446e-06
272,-1.22434e-06
273,-1.22414e-06
274,-1.22373e-06
275,-1.22396e-06
276,-1.22398e-06
277,-1.22473e-06
278,-1.22551e-06
279,-1.22632e-06
280,-1.22626e-06
281,-1.22649e-06
282,-1.22726e-06
283,-1.22846e-06
284,-1.22938e-06
285,-1.23019e-06
286,-1.23113e-06
287,-1.23195e-06
288,-1.23297e-06
289,-1.23426e-06
290,-1.23633e-06
291,-1.23783e-06
292,-1.23871e-06
293,-1.23909e-06
294,-1.23956e-06
295,-1.23933e-06
296,-1.23973e-06
297,-1.24031e-06
298,-1.24046e-06
299,-1.24071e-06
300,-1.24071e-06
301,-1.24143e-06
302,-1.24374e-06
303,-1.24576e-06
304,-1.24821e-06
305,-1.2517e-06
306,-1.25487e-06
307,-1.25756e-06
308,-1.26026e-06
309,-1.26273e-06
310,-1.2662e-06
311,-1.26909e-06
312,-1.27062e-06
313,-1.27242e-06
314,-1.2737e-06
315,-1.27481e-06
316,-1.2754e-06
317,-1.27622e-06
318,-1.27778e-06
319,-1.27969e-06
320,-1.28004e-06
321,-1.28045e-06
322,-1.28099e-06
323,-1.28148e-06
324,-1.2817e-06
325,-1.28191e-06
326,-1.2827e-06
327,-1.28347e-06
328,-1.28334e-06
329,-1.28342e-06
330,-1.2842e-06
331,-1.28487e-06
332,-1.28555e-06
333,-1.28599e-06
334,-1.28671e-06
335,-1.28745e-06
336,-1.28806e-06
337,-1.28855e-06
338,-1.28979e-06
339,-1.29067e-06
340,-1.29169e-06
341,-1.29336e-06
342,-1.29547e-06
343,-1.29806e-06
344,-1.30102e-06
345,-1.30364e-06
346,-1.30631e-06
347,-1.30966e-06
348,-1.31288e-06
349,-1.31659e-06
350,-1.32058e-06
351,-1.32366e-06
352,-1.32647e-06
353,-1.32893e-06
354,-1.33113e-06
355,-1.33353e-06
356,-1.33618e-06
357,-1.33815e-06
358,-1.33997e-06
359,-1.34082e-06
360,-1.34143e-06
361,-1.34266e-06
362,-1.34401e-06
363,-1.34509e-06
364,-1.34677e-06
365,-1.34829e-06
366,-1.3496e-06
367,-1.35171e-06
368,-1.35331e-06
369,-1.35578e-06
370,-1.35643e-06
371,-1.35744e-06
372,-1.35923e-06
373,-1.36047e-06
374,-1.3614e-06
375,-1.36177e-06
376,-1.36241e-06
377,-1.36148e-06
378,-1.36113e-06
379,-1.36005e-06
380,-1.3603e-06
381,-1.35999e-06
382,-1.35826e-06
383,-1.3571e-06
384,-1.35575e-06
385,-1.35517e-06
386,-1.35386e-06
387,-1.35406e-06
388,-1.35377e-06
389,-1.35345e-06
390,-1.35287e-06
391,-1.35309e-06
392,-1.35375e-06
393,-1.35415e-06
394,-1.35472e-06
395,-1.35494e-06
396,-1.35604e-06
397,-1.35642e-06
398,-1.35761e-06
399,-1.35879e-06
400,-1.3604e-06
401,-1.36082e-06
402,-1.36198e-06
403,-1.36402e-06
404,-1.36575e-06
405,-1.36735e-06
406,-1.36859e-06
407,-1.36988e-06
408,-1.36989e-06
409,-1.37019e-06
410,-1.37016e-06
411,-1.36977e-06
412,-1.36854e-06
413,-1.36706e-06
414,-1.36587e-06
415,-1.36457e-06
416,-1.36318e-06
417,-1.36226e-06
418,-1.36276e-06
419,-1.36305e-06
420,-1.36348e-06
421,-1.36444e-06
422,-1.365e-06
423,-1.36578e-06
424,-1.36671e-06
425,-1.36801e-06
426,-1.36945e-06
427,-1.37004e-06
428,-1.37009e-06
429,-1.36996e-06
430,-1.36947e-06
431,-1.36875e-06
432,-1.36885e-06
433,-1.36856e-06
434,-1.36815e-06
435,-1.36739e-06
436,-1.36719e-06
437,-1.36763e-06
438,-1.3672e-06
439,-1.36738e-06
440,-1.36742e-06
441,-1.36767e-06
442,-1.36796e-06
443,-1.36843e-06
444,-1.36879e-06
445,-1.36904e-06
446,-1.37027e-06
447,-1.37176e-06
448,-1.37208e-06
449,-1.3719e-06
450,-1.36992e-06
451,-1.36724e-06
452,-1.36591e-06
453,-1.36435e-06
454,-1.36191e-06
455,-1.35981e-06
456,-1.35653e-06
457,-1.35242e-06
458,-1.34945e-06
459,-1.34511e-06
460,-1.3432e-06
461,-1.34174e-06
462,-1.33944e-06
463,-1.33833e-06
464,-1.33905e-06
465,-1.33815e-06
466,-1.33767e-06
467,-1.33778e-06
468,-1.3364e-06
469,-1.33537e-06
470,-1.33285e-06
471,-1.33045e-06
472,-1.3275e-06
473,-1.32213e-06
474,-1.31591e-06
475,-1.31011e-06
476,-1.30492e-06
477,-1.30124e-06
478,-1.29987e-06
479,-1.29942e-06
480,-1.29949e-06
481,-1.30017e-06
482,-1.30151e-06
483,-1.30504e-06
484,-1.30814e-06
485,-1.31106e-06
486,-1.31328e-06
487,-1.31376e-06
488,-1.31243e-06
489,-1.31202e-06
490,-1.31099e-06
491,-1.30871e-06
492,-1.30679e-06
493,-1.3044e-06
494,-1.30364e-06
495,-1.304e-06
496,-1.30477e-06
497,-1.30557e-06
498,-1.30689e-06
499,-1.3078e-06
500,-1.30822e-06
501,-1.30925e-06
502,-1.3103e-06
503,-1.31129e-06
504,-1.31137e-06
505,-1.31009e-06
506,-1.30892e-06
507,-1.30757e-06
508,-1.30591e-06
509,-1.30339e-06
510,-1.30156e-06
511,-1.29963e-06
512,-1.29622e-06
513,-1.29323e-06
514,-1.2903e-06
515,-1.28837e-06
516,-1.28683e-06
517,-1.28576e-06
518,-1.28418e-06
519,-1.28358e-06
520,-1.28304e-06
521,-1.28252e-06
522,-1.28282e-06
523,-1.28292e-06
524,-1.28307e-06
525,-1.28237e-06
526,-1.28116e-06
527,-1.28054e-06
528,-1.28066e-06
529,-1.28102e-06
530,-1.28082e-06
531,-1.28235e-06
532,-1.28314e-06
533,-1.28242e-06
534,-1.28044e-06
535,-1.27863e-06
536,-1.28422e-06
537,-1.29113e-06
538,-1.29846e-06
539,-1.30613e-06
540,-1.31374e-06
541,-1.32004e-06
542,-1.32686e-06
543,-1.33543e-06
544,-1.34561e-06
545,-1.35583e-06
546,-1.35851e-06
547,-1.35917e-06
548,-1.35917e-06
549,-1.35863e-06
550,-1.35874e-06
551,-1.35802e-06
552,-1.35683e-06
553,-1.35522e-06
554,-1.35311e-06
555,-1.35105e-06
556,-1.34924e-06
557,-1.34745e-06
558,-1.34503e-06
559,-1.34214e-06
560,-1.3388e-06
561,-1.33586e-06
562,-1.33323e-06
563,-1.33018e-06
564,-1.32712e-06
565,-1.32412e-06
566,-1.32065e-06
567,-1.31785e-06
568,-1.31636e-06
569,-1.31527e-06
570,-1.31473e-06
571,-1.3138e-06
572,-1.31328e-06
573,-1.31211e-06
574,-1.31019e-06
575,-1.30798e-06
576,-1.30651e-06
577,-1.30413e-06
578,-1.30132e-06
579,-1.29588e-06
580,-1.28931e-06
581,-1.27805e-06
582,-1.26707e-06
583,-1.25714e-06
584,-1.24721e-06
585,-1.23787e-06
586,-1.22881e-06
587,-1.21829e-06
588,-1.20792e-06
589,-1.19986e-06
590,-1.19227e-06
591,-1.1892e-06
592,-1.18562e-06
593,-1.18189e-06
594,-1.17899e-06
595,-1.17525e-06
596,-1.17122e-06
597,-1.16907e-06
598,-1.16783e-06
599,-1.16721e-06
600,-1.16688e-06
601,-1.16754e-06
602,-1.16815e-06
603,-1.16953e-06
604,-1.17072e-06
605,-1.17297e-06
606,-1.17529e-06
607,-1.17719e-06
608,-1.17771e-06
609,-1.17728e-06
610,-1.17694e-06
611,-1.17581e-06
612,-1.17535e-06
613,-1.17417e-06
614,-1.17346e-06
615,-1.1723e-06
616,-1.17123e-06
617,-1.16989e-06
618,-1.16995e-06
619,-1.17081e-06
620,-1.17097e-06
621,-1.17111e-06
622,-1.17045e-06
623,-1.16946e-06
624,-1.16823e-06
625,-1.16687e-06
626,-1.16555e-06
627,-1.1647e-06
628,-1.16304e-06
629,-1.1617e-06
630,-1.1603e-06
631,-1.15961e-06
632,-1.15969e-06
633,-1.15955e-06
634,-1.1591e-06
635,-1.1589e-06
636,-1.15832e-06
637,-1.15798e-06
638,-1.15725e-06
639,-1.1567e-06
640,-1.15659e-06
641,-1.15607e-06
642,-1.15515e-06
643,-1.1543e-06
644,-1.15418e-06
645,-1.15432e-06
646,-1.15459e-06
647,-1.15484e-06
648,-1.15507e-06
649,-1.15408e-06
650,-1.15365e-06
651,-1.15354e-06
652,-1.15441e-06
653,-1.15607e-06
654,-1.15793e-06
655,-1.16e-06
656,-1.16196e-06
657,-1.16401e-06
658,-1.16666e-06
659,-1.17024e-06
660,-1.17373e-06
661,-1.17747e-06
662,-1.18051e-06
663,-1.18377e-06
664,-1.18655e-06
665,-1.1888e-06
666,-1.19149e-06
667,-1.19492e-06
668,-1.19838e-06
669,-1.20177e-06
670,-1.20539e-06
671,-1.20924e-06
672,-1.21322e-06
673,-1.21576e-06
674,-1.21422e-06
675,-1.21715e-06
676,-1.21943e-06
677,-1.2208e-06
678,-1.22256e-06
679,-1.22388e-06
680,-1.22486e-06
681,-1.22592e-06
682,-1.22687e-06
683,-1.22868e-06
684,-1.23052e-06
685,-1.23258e-06
686,-1.23486e-06
687,-1.23743e-06
688,-1.2392e-06
689,-1.24086e-06
690,-1.24286e-06
691,-1.24439e-06
692,-1.24584e-06
693,-1.24807e-06
694,-1.25001e-06
695,-1.25175e-06
696,-1.25442e-06
697,-1.2572e-06
698,-1.26012e-06
699,-1.26314e-06
700,-1.266e-06
701,-1.26904e-06
702,-1.27204e-06
703,-1.27423e-06
704,-1.27644e-06
705,-1.27859e-06
706,-1.28056e-06
707,-1.28227e-06
708,-1.28444e-06
709,-1.28683e-06
710,-1.28983e-06
711,-1.29271e-06
712,-1.29596e-06
713,-1.29967e-06
714,-1.30335e-06
715,-1.30749e-06
716,-1.31155e-06
717,-1.31652e-06
718,-1.32133e-06
719,-1.32597e-06
720,-1.33001e-06
721,-1.33431e-06
722,-1.33914e-06
723,-1.3442e-06
724,-1.34933e-06
725,-1.35461e-06
726,-1.35985e-06
727,-1.36457e-06
728,-1.36973e-06
729,-1.37528e-06
730,-1.3808e-06
731,-1.38618e-06
732,-1.3912e-06
733,-1.39587e-06
734,-1.40043e-06
735,-1.40465e-06
736,-1.40851e-06
737,-1.41265e-06
738,-1.41645e-06
739,-1.42015e-06
740,-1.42368e-06
741,-1.42778e-06
742,-1.43172e-06
743,-1.43549e-06
744,-1.43971e-06
745,-1.4436e-06
746,-1.44708e-06
747,-1.45012e-06
748,-1.45292e-06
749,-1.45582e-06
750,-1.45875e-06
751,-1.4612e-06
752,-1.464e-06
753,-1.46677e-06
754,-1.46952e-06
755,-1.4727e-06
756,-1.47594e-06
757,-1.4792e-06
758,-1.48268e-06
759,-1.48598e-06
760,-1.48963e-06
761,-1.49292e-06
762,-1.49582e-06
763,-1.49906e-06
764,-1.50223e-06
765,-1.50543e-06
766,-1.50894e-06
767,-1.5125e-06
768,-1.51572e-06
769,-1.51883e-06
770,-1.52168e-06
771,-1.52498e-06
772,-1.52843e-06
773,-1.53174e-06
774,-1.53489e-06
775,-1.53761e-06
776,-1.54076e-06
777,-1.5438e-06
778,-1.54706e-06
779,-1.55045e-06
780,-1.55372e-06
781,-1.55711e-06
782,-1.56046e-06
783,-1.5637e-06
784,-1.56706e-06
785,-1.57048e-06
786,-1.57361e-06
787,-1.57682e-06
788,-1.58001e-06
789,-1.58336e-06
790,-1.58682e-06
791,-1.59035e-06
792,-1.5936e-06
793,-1.59721e-06
794,-1.60059e-06
795,-1.60403e-06
796,-1.60756e-06
797,-1.61103e-06
798,-1.61441e-06
799,-1.61771e-06
800,-1.62122e-06
801,-1.62437e-06
802,-1.62787e-06
803,-1.63107e-06
804,-1.63429e-06
805,-1.6375e-06
806,-1.64049e-06
807,-1.64357e-06
808,-1.64659e-06
809,-1.64968e-06
810,-1.65242e-06
811,-1.65533e-06
812,-1.65801e-06
813,-1.66068e-06
814,-1.66334e-06
815,-1.66606e-06
816,-1.66887e-06
817,-1.67135e-06
818,-1.67407e-06
819,-1.67649e-06
820,-1.679e-06
821,-1.68126e-06
822,-1.68359e-06
823,-1.68585e-06
824,-1.68817e-06
825,-1.69044e-06
826,-1.69282e-06
827,-1.69535e-06
828,-1.69778e-06
829,-1.70024e-06
830,-1.70281e-06
831,-1.7055e-06
832,-1.7082e-06
833,-1.71094e-06
834,-1.7137e-06
835,-1.71661e-06
836,-1.71943e-06
837,-1.72224e-06
838,-1.72478e-06
839,-1.72745e-06
840,-1.72984e-06
841,-1.73212e-06
842,-1.73423e-06
843,-1.73639e-06
844,-1.73836e-06
845,-1.74033e-06
846,-1.74227e-06
847,-1.74423e-06
848,-1.74637e-06
849,-1.74854e-06
850,-1.75093e-06
851,-1.7534e-06
852,-1.75597e-06
853,-1.75856e-06
854,-1.76129e-06
855,-1.76384e-06
856,-1.76641e-06
857,-1.76899e-06
858,-1.77161e-06
859,-1.77408e-06
860,-1.77668e-06
861,-1.77916e-06
862,-1.78171e-06
863,-1.78414e-06
864,-1.78659e-06
865,-1.78887e-06
866,-1.79122e-06
867,-1.79337e-06
868,-1.79555e-06
869,-1.7977e-06
870,-1.79975e-06
871,-1.80178e-06
872,-1.80374e-06
873,-1.8057e-06
874,-1.80766e-06
875,-1.80986e-06
876,-1.81191e-06
877,-1.81408e-06
878,-1.81612e-06
879,-1.81826e-06
880,-1.82027e-06
881,-1.82244e-06
882,-1.82452e-06
883,-1.82665e-06
884,-1.82877e-06
885,-1.83083e-06
886,-1.83298e-06
887,-1.83505e-06
888,-1.83716e-06
889,-1.83916e-06
890,-1.84117e-06
891,-1.84314e-06
892,-1.8451e-06
893,-1.84712e-06
894,-1.84894e-06
895,-1.85088e-06
896,-1.85274e-06
897,-1.85468e-06
898,-1.85654e-06
899,-1.85829e-06
900,-1.86002e-06
901,-1.86164e-06
902,-1.86331e-06
903,-1.86488e-06
904,-1.86651e-06
905,-1.86806e-06
906,-1.86954e-06
907,-1.87104e-06
908,-1.87249e-06
909,-1.87402e-06
910,-1.87562e-06
911,-1.87708e-06
912,-1.87858e-06
913,-1.88003e-06
914,-1.88153e-06
915,-1.88304e-06
916,-1.88448e-06
917,-1.88591e-06
918,-1.88728e-06
919,-1.88863e-06
920,-1.89004e-06
921,-1.89149e-06
922,-1.89282e-06
923,-1.89419e-06
924,-1.89545e-06
925,-1.89675e-06
926,-1.89807e-06
927,-1.89935e-06
928,-1.90078e-06
929,-1.90216e-06
930,-1.90333e-06
931,-1.90446e-06
932,-1.90553e-06
933,-1.90654e-06
934,-1.90759e-06
935,-1.90842e-06
936,-1.90942e-06
937,-1.91153e-06
938,-1.91381e-06
939,-1.91627e-06
940,-1.9181e-06
941,-1.92022e-06
942,-1.92269e-06
943,-1.92539e-06
944,-1.92806e-06
945,-1.93089e-06
946,-1.9334e-06
947,-1.93558e-06
948,-1.9372e-06
949,-1.9388e-06
950,-1.94092e-06
951,-1.94276e-06
952,-1.94428e-06
953,-1.94521e-06
954,-1.94599e-06
955,-1.94658e-06
956,-1.94711e-06
957,-1.94777e-06
958,-1.94871e-06
959,-1.94932e-06
960,-1.9501e-06
961,-1.95208e-06
962,-1.95336e-06
963,-1.95495e-06
964,-1.95662e-06
965,-1.95805e-06
966,-1.95936e-06
967,-1.96062e-06
968,-1.96178e-06
969,-1.96648e-06
970,-1.97112e-06
971,-1.97461e-06
972,-1.9786e-06
973,-1.98283e-06
974,-1.98694e-06
975,-1.99117e-06
976,-1.99488e-06
977,-1.99814e-06
978,-2.00152e-06
979,-2.00201e-06
980,-2.00536e-06
981,-2.00983e-06
982,-2.01479e-06
983,-2.01935e-06
984,-2.02412e-06
985,-2.02911e-06
986,-2.03462e-06
987,-2.04066e-06
988,-2.04654e-06
989,-2.05186e-06
990,-2.0542e-06
991,-2.055e-06
992,-2.0552e-06
993,-2.05529e-06
994,-2.05479e-06
995,-2.0543e-06
996,-2.05369e-06
997,-2.05285e-06
998,-2.05206e-06
999,-2.05126e-06
1000,-2.04988e-06
1001,-2.04883e-06
1002,-2.0478e-06
1003,-2.04659e-06
1004,-2.04586e-06
1005,-2.04489e-06
1006,-2.04405e-06
1007,-2.04333e-06
1008,-2.04259e-06
1009,-2.04151e-06
1010,-2.04072e-06
1011,-2.04017e-06
1012,-2.03938e-06
1013,-2.03857e-06
1014,-2.03745e-06
1015,-2.03625e-06
1016,-2.03501e-06
1017,-2.03369e-06
1018,-2.03243e-06
1019,-2.03151e-06
1020,-2.03079e-06
1021,-2.02991e-06
1022,-2.02893e-06
1023,-2.02834e-06
1024,-2.02777e-06
1025,-2.02706e-06
1026,-2.02662e-06
1027,-2.02634e-06
1028,-2.02592e-06
1029,-2.02533e-06
1030,-2.02496e-06
1031,-2.02468e-06
1032,-2.02476e-06
1033,-2.02434e-06
1034,-2.02417e-06
1035,-2.02392e-06
1036,-2.02355e-06
1037,-2.02314e-06
1038,-2.02274e-06
1039,-2.02239e-06
1040,-2.02177e-06
1041,-2.02088e-06
1042,-2.02037e-06
1043,-2.02001e-06
1044,-2.01957e-06
1045,-2.01922e-06
1046,-2.01861e-06
1047,-2.01812e-06
1048,-2.01783e-06
1049,-2.01709e-06
1050,-2.01593e-06
1051,-2.01496e-06
1052,-2.01367e-06
1053,-2.01246e-06
1054,-2.01114e-06
1055,-2.0099e-06
1056,-2.00868e-06
1057,-2.00746e-06
1058,-2.00607e-06
1059,-2.0052e-06
1060,-2.00473e-06
1061,-2.00393e-06
1062,-2.00304e-06
1063,-2.00225e-06
1064,-2.00149e-06
1065,-2.00063e-06
1066,-1.9998e-06
1067,-1.99855e-06
1068,-1.99725e-06
1069,-1.99604e-06
1070,-1.9949e-06
1071,-1.99406e-06
1072,-1.99302e-06
1073,-1.9918e-06
1074,-1.9907e-06
1075,-1.98959e-06
1076,-1.98834e-06
1077,-1.98727e-06
1078,-1.98628e-06
1079,-1.9848e-06
1080,-1.98297e-06
1081,-1.98098e-06
1082,-1.9789e-06
1083,-1.97695e-06
1084,-1.97472e-06
1085,-1.97235e-06
1086,-1.97029e-06
1087,-1.96822e-06
1088,-1.96583e-06
1089,-1.96409e-06
1090,-1.96268e-06
1091,-1.96138e-06
1092,-1.96058e-06
1093,-1.95952e-06
1094,-1.95874e-06
1095,-1.9581e-06
1096,-1.95713e-06
1097,-1.95576e-06
1098,-1.95477e-06
1099,-1.95351e-06
1100,-1.95226e-06
1101,-1.95093e-06
1102,-1.94948e-06
1103,-1.94866e-06
1104,-1.94769e-06
1105,-1.94725e-06
1106,-1.9473e-06
1107,-1.94783e-06
1108,-1.9481e-06
1109,-1.94773e-06
1110,-1.94734e-06
1111,-1.94682e-06
1112,-1.94639e-06
1113,-1.94557e-06
1114,-1.94489e-06
1115,-1.94375e-06
1116,-1.94226e-06
1117,-1.94106e-06
1118,-1.93986e-06
1119,-1.93935e-06
1120,-1.93869e-06
1121,-1.93793e-06
1122,-1.93681e-06
1123,-1.93545e-06
1124,-1.93365e-06
1125,-1.93232e-06
1126,-1.93093e-06
1127,-1.92944e-06
1128,-1.92809e-06
1129,-1.92696e-06
1130,-1.92608e-06
1131,-1.92498e-06
1132,-1.92368e-06
1133,-1.92278e-06
1134,-1.9224e-06
1135,-1.92146e-06
1136,-1.9206e-06
1137,-1.91955e-06
1138,-1.91832e-06
1139,-1.91657e-06
1140,-1.91474e-06
1141,-1.9132e-06
1142,-1.91162e-06
1143,-1.91002e-06
1144,-1.90831e-06
1145,-1.90684e-06
1146,-1.9052e-06
1147,-1.9037e-06
1148,-1.90246e-06
1149,-1.90096e-06
1150,-1.89896e-06
1151,-1.89709e-06
1152,-1.89561e-06
1153,-1.89391e-06
1154,-1.89185e-06
1155,-1.89021e-06
1156,-1.88876e-06
1157,-1.88874e-06
1158,-1.88887e-06
1159,-1.88877e-06
1160,-1.88839e-06
1161,-1.88781e-06
1162,-1.88742e-06
1163,-1.88708e-06
1164,-1.88649e-06
1165,-1.88616e-06
1166,-1.88576e-06
1167,-1.88528e-06
1168,-1.88459e-06
1169,-1.88388e-06
1170,-1.88308e-06
1171,-1.88206e-06
1172,-1.88079e-06
1173,-1.87945e-06
1174,-1.8784e-06
1175,-1.87742e-06
1176,-1.87644e-06
1177,-1.87573e-06
1178,-1.87525e-06
1179,-1.87467e-06
1180,-1.87419e-06
1181,-1.87396e-06
1182,-1.87386e-06
1183,-1.87365e-06
1184,-1.87333e-06
1185,-1.87298e-06
1186,-1.87263e-06
1187,-1.87198e-06
1188,-1.87114e-06
1189,-1.87039e-06
1190,-1.86959e-06
1191,-1.86884e-06
1192,-1.86795e-06
1193,-1.86717e-06
1194,-1.8664e-06
1195,-1.86575e-06
1196,-1.86509e-06
1197,-1.86466e-06
1198,-1.86411e-06
1199,-1.86372e-06
1200,-1.86343e-06
1201,-1.86328e-06
1202,-1.86329e-06
1203,-1.86344e-06
1204,-1.86357e-06
1205,-1.86366e-06
1206,-1.86384e-06
1207,-1.86388e-06
1208,-1.86405e-06
1209,-1.86416e-06
1210,-1.86419e-06
1211,-1.864e-06
1212,-1.86392e-06
1213,-1.86379e-06
1214,-1.86371e-06
1215,-1.86356e-06
1216,-1.86329e-06
1217,-1.86315e-06
1218,-1.86304e-06
1219,-1.86299e-06
1220,-1.86292e-06
1221,-1.86286e-06
1222,-1.86248e-06
1223,-1.86201e-06
1224,-1.86142e-06
1225,-1.86067e-06
1226,-1.86003e-06
1227,-1.85928e-06
1228,-1.85853e-06
1229,-1.85755e-06
1230,-1.85659e-06
1231,-1.85568e-06
1232,-1.85489e-06
1233,-1.85403e-06
1234,-1.85325e-06
1235,-1.85253e-06
1236,-1.85187e-06
1237,-1.85125e-06
1238,-1.85057e-06
1239,-1.84995e-06
1240,-1.84936e-06
1241,-1.84883e-06
1242,-1.84839e-06
1243,-1.84805e-06
1244,-1.84763e-06
1245,-1.8472e-06
1246,-1.84671e-06
1247,-1.84622e-06
1248,-1.84578e-06
1249,-1.8454e-06
1250,-1.84504e-06
1251,-1.84464e-06
1252,-1.84421e-06
